! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,62.7,27.8388,3.8874,10.0947,46.6488,93.1095,31.8516,57.057,42.3225,48.7179
4.0,42.7614,32.8548,23.6379,14.5464,97.5612,58.6245,41.3193,52.8561,15.8004,29.2182
6.0,22.6347,36.4914,51.6648,15.5496,61.8849,52.3545,46.3353,53.1069,30.5349,51.9156
8.0,47.652,34.0461,48.3417,2.0691,63.4524,36.2406,27.1491,21.945,39.0621,72.1677
10.0,44.2035,34.9239,3.8247,18.4965,48.3417,42.3225,55.3014,28.5912,43.9527,47.8401
12.0,61.6968,43.0749,4.9533,48.7179,34.1715,17.556,26.0205,8.6526,51.3513,47.8401
14.0,26.5221,40.6923,131.8581,37.1811,15.8631,21.5688,57.057,12.2892,18.3711,36.4914
16.0,12.4773,60.2547,56.0538,49.4703,44.4543,54.1728,5.5803,48.2163,42.8241,28.4031
18.0,70.4748,39.1248,61.0071,93.7992,36.6795,45.5202,5.7057,54.2982,35.739,60.819
20.0,56.4927,44.3916,52.7307,104.5836,30.8484,61.2579,88.0935,67.1517,56.3046,37.3065
22.0,88.7205,43.263,20.3148,31.0365,42.8241,41.4447,55.3641,70.3494,30.5976,51.9156
24.0,15.048,71.2899,45.0813,20.1267,23.1363,36.4914,16.7409,62.3238,39.5637,25.1427
26.0,7.6494,59.3769,41.7582,50.4108,16.9917,19.7505,65.208,31.8516,71.3526,24.3276
28.0,26.5848,34.1715,41.1939,99.1914,15.1107,20.2521,72.1677,37.3692,51.0378,43.0122
30.0,41.382,25.2054,40.6923,31.7262,49.0314,26.334,33.1056,20.9418,58.1856,21.8823
32.0,0,0,0,0,0,0,0,0,0,0
