! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,9.6025,13.5585,34.04,9.0735,6.946,7.2105,20.263,7.9695,12.42,10.005
2.0,17.2845,5.934,31.441,3.933,9.637,2.8865,10.511,11.5805,8.418,2.3
3.0,13.8575,8.1995,4.2205,2.4725,5.037,4.2665,8.5905,4.9335,9.384,4.347
4.0,1.9435,10.5915,0.0,5.4625,4.9565,3.749,3.082,2.921,0.1035,3.795
5.0,5.198,6.785,0.0,4.554,6.44,6.9805,2.047,0.7015,0.874,2.4725
6.0,5.2095,12.719,0.253,3.6225,7.475,5.29,0.5175,1.104,4.1055,2.7485
7.0,4.5885,1.5525,1.5065,6.3135,4.3815,7.2795,4.738,2.0125,0.7245,7.2565
8.0,5.1865,0.0,0.046,7.176,6.9805,3.6685,14.099,4.232,4.3815,5.8995
9.0,9.591,1.4145,0.0,10.419,7.843,10.7985,7.0495,4.531,4.669,2.783
10.0,7.6245,0.0,0.0,6.8885,8.924,9.2115,1.541,6.348,4.0595,10.005
11.0,2.116,0.0,0.0,6.371,6.6125,7.521,3.841,4.9335,2.0355,0.713
12.0,1.1615,0.0,0.0,12.4315,4.6115,5.52,3.588,3.519,4.232,0.3795
13.0,2.714,0.0,3.4385,10.35,3.0935,1.035,9.4875,3.519,14.927,3.795
14.0,2.5645,1.84,2.576,3.1395,4.7725,1.863,1.794,2.622,8.1305,0.92
15.0,8.142,0.0,0.0,4.5195,7.843,3.059,7.6935,10.373,6.256,9.844
16.0,3.7375,6.4975,3.68,3.5075,8.2915,11.3505,4.232,25.4725,7.199,12.581
17.0,7.1645,21.045,33.373,6.21,9.453,10.3845,2.5645,11.5805,16.33,26.4155
18.0,7.314,24.863,0.4255,8.556,1.702,12.926,9.361,6.647,6.7505,8.74
19.0,0,0,0,0,0,0,0,0,0,0
