! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.5,13.9842,17.8092,24.0822,4.59,2.0961,2.7234,2.7234,11.9952,1.9278,5.4315
1.0,6.1659,21.9555,0.0,12.7143,2.3256,3.2436,15.2847,8.4609,2.4786,4.743
1.5,0.6426,18.6048,0.5661,16.6005,11.934,8.2161,0.6732,9.0423,3.1059,11.1996
2.0,1.6218,3.5343,46.8027,3.5343,11.628,7.0992,7.803,5.7222,5.1867,19.3392
2.5,3.9015,12.4695,18.4977,10.6029,5.1102,5.3244,19.3392,6.1812,9.486,11.8728
3.0,5.5233,11.1996,1.1169,27.9072,18.8037,7.4052,3.7332,9.7461,16.1874,6.7779
3.5,1.3005,5.7834,1.1169,29.3301,4.7277,11.934,6.4413,7.6194,17.136,3.7332
4.0,0.9792,4.0086,0.0,8.4762,5.049,18.5589,4.0698,10.5417,0.0,1.0251
4.5,5.5233,5.7834,0.0,2.8305,2.7846,24.8778,4.743,6.1506,0.0,3.3966
5.0,0.9792,3.2589,0.0,2.4786,16.8453,20.1348,11.5362,5.5692,6.7167,3.7332
5.5,23.0571,11.5821,0.0,2.8305,2.0043,7.8183,21.7107,4.8807,16.2945,6.4413
6.0,6.1659,6.8697,0.5661,6.0129,3.519,0.4743,14.9328,5.0643,11.3373,14.9328
6.5,14.9481,8.0631,0.0,8.1243,1.1016,0.0,14.5809,6.3801,3.7944,19.0026
7.0,17.2125,4.0239,0.0,5.661,0.8415,1.1781,1.3617,8.1855,11.8728,6.1047
7.5,27.2799,1.7289,0.0,3.1824,0.8109,2.3715,12.546,11.9952,19.7064,16.6158
8.0,14.2902,0.9027,25.2144,1.4076,29.5902,7.6959,0.6732,10.6794,11.5056,6.7779
8.5,5.8446,4.6512,30.8295,3.1824,22.0779,19.2015,6.4413,10.3734,7.0074,6.7779
9.0,3.5802,10.7712,4.2075,3.5343,11.7504,4.743,4.4064,14.4126,9.2565,5.0949
9.5,0,0,0,0,0,0,0,0,0,0
