! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,1.937,5.252,3.315,12.168,3.042,4.68,6.552,2.964,0.26,1.482
0.5,4.459,5.018,13.871,15.873,5.122,4.316,8.424,4.147,1.573,1.989
0.75,7.943,8.944,3.926,14.43,3.757,3.289,6.747,4.147,7.111,2.847
1.0,6.396,7.605,0.299,10.426,2.782,5.343,5.252,4.732,6.331,6.5
1.25,2.912,7.982,0.0,5.083,4.277,4.693,4.316,3.263,12.064,2.613
1.5,6.786,8.58,0.91,4.537,2.496,2.912,4.693,4.446,4.121,4.368
1.75,3.679,4.238,11.466,4.81,2.652,5.967,2.067,5.928,2.938,1.95
2.0,5.226,6.292,19.305,3.9,4.784,4.992,3.003,7.696,7.644,1.378
2.25,12.012,7.618,16.887,3.913,11.427,5.213,5.07,8.593,9.126,2.236
2.5,7.943,6.968,6.032,3.926,9.646,8.047,6.188,4.732,5.733,7.449
2.75,6.201,3.679,0.91,11.492,11.83,11.44,10.322,10.959,1.742,6.097
3.0,11.037,4.498,1.209,14.105,7.644,12.896,7.696,6.812,1.053,8.216
3.25,7.748,3.952,2.418,1.846,5.967,5.356,13.507,13.624,1.365,6.188
3.5,12.012,2.431,0.299,1.573,4.212,3.679,5.434,9.477,1.482,7.93
3.75,5.421,2.366,0.598,2.912,2.132,4.316,1.313,12.142,12.428,10.673
4.0,3.484,2.587,1.508,1.43,2.379,4.966,1.131,1.482,10.881,5.122
4.25,1.352,3.237,7.54,1.573,1.547,5.096,1.69,4.147,1.911,8.489
4.5,0.78,1.703,11.154,1.443,6.318,3.796,3.757,5.629,2.223,11.063
4.75,2.132,1.417,9.347,0.676,6.929,3.016,1.69,4.732,4.121,7.852
5.0,1.937,1.703,7.54,0.676,6.136,6.799,1.69,2.067,11.622,5.707
5.25,2.522,4.758,2.418,6.071,9.932,5.603,5.434,0.299,4.563,8.944
5.5,3.679,13.286,0.91,2.678,7.124,5.226,5.07,0.884,7.748,6.071
5.75,7.553,9.347,4.823,2.47,5.07,4.394,14.638,4.732,6.071,3.458
6.0,4.849,6.539,3.315,1.989,2.795,3.965,4.316,2.366,5.889,1.378
6.25,0,0,0,0,0,0,0,0,0,0
