! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,1.3589,7.2403,2.5668,1.6321,0.9347,3.0414,0.3595,3.7388,1.3158,1.021
0.1667,5.8742,5.0474,4.58,2.2936,0.9059,7.4057,0.9131,1.8406,1.5459,1.2151
0.25,5.5866,4.2781,7.1325,1.6393,0.4602,3.9833,1.855,0.5824,3.5303,1.0569
0.3333,6.507,2.876,7.4992,1.1432,2.7106,4.1702,2.6675,0.5824,2.2073,0.834
0.4167,6.507,2.8257,5.6729,1.6393,4.8676,3.6022,2.1282,1.7328,4.6304,2.4302
0.5,5.9246,8.211,2.9263,5.2415,2.7034,3.0342,0.8916,1.2007,1.5459,4.6016
0.5833,3.5806,3.6957,3.6597,5.2415,3.7891,2.0851,3.7316,0.0,1.9844,4.8461
0.6667,2.9982,2.6459,2.5596,3.1133,2.7034,1.704,7.1756,15.3722,0.8844,6.018
0.75,1.855,1.8263,4.3931,4.5872,1.6249,1.8982,7.6142,4.4075,0.8844,2.2217
0.8333,0.7334,1.7759,4.7598,5.5651,2.7034,0.7621,10.2745,1.5818,0.6615,1.2726
0.9167,0.8772,2.9335,1.8263,5.8958,0.7262,0.9491,3.8898,4.7742,2.6459,0.8916
1.0,1.438,2.6747,6.0396,3.9329,0.6255,1.136,0.9563,2.1426,6.1762,0.3236
1.0833,1.4524,1.6034,1.6465,2.7825,3.5159,2.0851,0.0,2.5668,3.0845,0.3236
1.1667,0.7981,2.157,2.193,2.9479,8.6568,3.0342,1.1145,0.8844,2.8688,2.9839
1.25,0.3883,2.4949,0.5464,2.459,6.4926,1.5171,1.4021,0.8844,2.2073,2.9839
1.3333,0.3883,1.9485,0.3667,1.6393,7.0318,1.8982,0.9131,1.3158,6.3991,5.3566
1.4167,3.4081,1.8766,2.3799,3.6022,7.0318,3.2283,1.4236,1.9701,5.0761,5.0402
1.5,4.8604,2.0348,0.9131,2.2936,3.7891,4.9323,2.5453,7.2835,3.746,5.6657
1.5833,6.1187,1.4811,0.1798,2.2936,1.9773,3.6022,4.8389,4.3643,3.3074,5.6657
1.6667,1.7759,2.3943,0.1798,3.9329,1.2654,0.9491,4.4147,1.1432,5.0761,4.0408
1.75,1.2223,3.8107,2.3799,2.9479,1.891,2.8472,3.4728,5.1624,3.0845,3.631
1.8333,1.3805,1.9701,4.9395,1.6393,1.891,5.1193,8.4842,3.0773,2.423,3.631
1.9167,2.7178,2.0492,1.8263,1.9629,1.6249,5.8814,0.4745,1.7975,3.9689,3.8035
2.0,4.1486,2.0492,0.7334,1.474,1.9773,3.0342,0.3595,3.4943,2.6459,2.042
2.0833,0,0,0,0,0,0,0,0,0,0
