! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,7.4354,16.6676,8.015,8.5118,5.0011,6.8972,7.8246,6.3342,6.9469,2.9394
0.5,5.8705,19.9631,7.5679,16.2536,4.7113,6.5743,6.3342,4.9432,1.7719,6.8558
0.75,12.8423,15.525,16.8415,10.5901,5.0342,6.7316,4.8438,7.245,2.8152,3.9164
1.0,17.5453,5.5807,24.1528,2.4592,10.8385,5.9119,4.8686,6.5246,2.1611,2.4509
1.25,15.881,0.4968,10.6232,2.8318,13.1818,5.7463,13.4467,8.2138,5.6718,2.4509
1.5,2.4426,0.4968,1.7802,2.0783,10.8137,5.2578,10.3583,10.6067,7.0214,5.1419
1.75,2.7904,0.8777,2.1694,9.8284,12.3372,3.6184,7.0049,5.0342,7.4106,15.1855
2.0,2.6165,1.1095,2.4509,4.9183,10.4908,4.2725,6.2431,4.3056,8.7768,14.9454
2.25,2.1445,9.7456,1.3662,5.1005,2.2439,6.5743,6.1603,7.51,13.1569,15.1855
2.5,1.9872,8.0399,2.3267,10.0188,1.6063,11.6665,3.2623,6.4832,11.1863,4.4132
2.75,3.6101,3.6018,2.2853,8.694,1.4738,11.0041,3.6266,7.5265,8.5946,0.2484
3.0,7.6342,0.6955,3.2209,1.5152,5.0674,8.545,8.8265,8.073,7.2864,9.0666
3.25,0,0,0,0,0,0,0,0,0,0
