! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,5.1072,8.3552,8.5344,8.288,12.096,5.8688,9.3632,8.4896,8.6688,3.3376
0.1667,13.2384,6.4288,12.2752,14.8288,13.8432,9.6096,12.4544,7.28,17.4048,1.7696
0.25,3.4944,4.5472,13.9776,17.8304,10.3936,7.4816,11.2,10.9312,10.1472,2.0832
0.3333,8.5792,15.1424,13.9776,16.1504,12.1184,8.5568,11.2,12.1632,9.408,2.0384
0.4167,3.3824,14.3808,6.8096,10.2816,13.8656,10.6848,11.8272,8.0864,6.5184,8.8928
0.5,8.2656,18.5472,13.6416,6.2496,19.0624,17.1136,14.3136,4.5472,3.6288,9.296
0.5833,14.0224,13.2384,10.2368,5.6224,19.0624,12.8352,11.8272,3.1584,3.2928,7.6384
0.6667,1.8816,11.7376,18.7488,8.8928,15.5904,16.0384,9.9456,13.3728,1.008,6.048
0.75,4.8608,5.2864,7.504,15.008,17.3152,9.632,10.5728,9.7216,1.3216,9.1168
0.8333,20.1376,12.4768,10.5728,21.392,10.3936,6.4064,4.6592,14.5824,3.0912,26.5216
0.9167,14.9184,9.072,16.016,0.0,2.8896,6.4064,1.5456,14.5824,5.0624,3.4272
1.0,13.216,4.1664,15.008,0.8512,4.032,5.3536,5.6,8.512,13.0592,2.7104
1.0833,9.7888,3.7856,4.0992,4.0768,6.0704,4.2784,11.8272,10.9312,10.864,5.936
1.1667,5.2192,1.5232,10.2368,7.1008,9.52,4.2784,13.6864,6.0704,9.7888,18.704
1.25,4.144,5.2864,12.2752,7.5488,10.3936,4.2784,13.6864,4.4576,5.4432,9.072
1.3333,6.5408,3.024,8.176,3.36,10.3936,3.7408,10.5728,7.7056,15.232,6.8768
1.4167,2.24,7.952,7.504,10.9088,6.0704,3.7408,5.6,8.512,13.0592,7.5264
1.5,2.8672,9.072,5.1072,9.0496,5.1968,7.4816,2.4864,12.1632,6.5184,10.5504
1.5833,3.3152,16.6432,3.4048,16.912,4.9056,13.9104,6.2272,7.3024,8.6912,22.176
1.6667,18.7936,14.3808,2.7328,16.912,3.7632,13.9104,11.8272,9.7216,15.232,4.6144
1.75,23.3856,12.4768,8.176,8.3104,6.0704,13.9104,13.0592,12.1632,17.4048,17.5616
1.8333,16.7552,12.1184,3.7408,7.1232,5.1968,19.2416,7.4592,12.1632,15.232,19.04
1.9167,11.8048,9.072,5.1072,2.7328,3.024,12.8352,5.6,9.7216,13.0592,6.0032
2.0,8.0416,5.2864,6.1376,4.5696,2.7328,6.4064,7.4592,7.6608,10.864,13.0592
2.0833,0,0,0,0,0,0,0,0,0,0
