! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,10.9068,10.5957,12.1603,4.4744,5.8652,8.1801,12.5355,9.0219,9.6715,8.482
0.1667,5.3619,11.0075,8.9578,9.516,8.8115,10.1931,16.104,19.8464,13.0388,11.3003
0.25,3.6234,11.0624,8.3173,8.1618,11.9682,9.6166,11.6297,19.0778,11.4649,15.2531
0.3333,8.2899,22.0423,7.6769,4.0809,7.4939,13.844,13.6427,11.8584,9.8912,15.8112
0.4167,8.8938,6.0939,15.3537,8.1618,16.772,10.8428,3.358,8.2441,8.7657,9.0402
0.5,12.8375,12.993,11.5198,19.0411,14.2923,10.0924,4.026,6.6978,10.5683,9.5983
0.5833,23.4149,4.4652,8.9578,16.3145,7.7501,8.9945,11.4101,7.988,10.5683,7.3383
0.6667,11.4649,8.4729,8.9578,12.2335,12.6087,12.4074,10.065,4.1266,9.2141,7.3383
0.75,6.7069,4.7671,9.5983,9.516,5.9384,7.3292,8.7291,4.6391,8.3173,7.3383
0.8333,0,0,0,0,0,0,0,0,0,0
