! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.5,8.745,11.0028,16.5042,7.1232,3.5616,12.0522,15.9,0.954,54.6324,5.3742
1.0,4.9926,3.3708,12.7518,18.9528,46.428,19.716,28.2702,24.8358,48.7176,17.6172
1.5,7.155,4.2612,13.356,25.4718,114.2574,15.8046,8.427,126.087,8.7132,12.1476
2.0,7.7274,10.335,16.4724,36.1248,4.8972,30.4326,18.0624,27.6024,29.574,6.2964
2.5,8.745,11.6706,11.7978,22.9596,0.7632,17.172,36.411,11.0346,8.7132,2.9574
3.0,7.5684,4.6428,8.904,3.9114,0.5088,8.8404,16.854,7.3776,5.2152,27.8886
3.5,9.858,8.2362,10.4622,4.293,0.0,9.8898,10.2396,18.8574,6.6144,15.0096
4.0,12.084,9.8898,8.5542,2.0988,0.0,17.172,3.3072,13.356,18.444,0.2544
4.5,14.1192,9.9534,10.4622,1.0812,0.2226,16.377,2.4168,2.7666,15.9954,0.0
5.0,20.2566,12.2112,11.7024,1.7172,0.318,10.9392,2.4168,0.0,22.26,0.0
5.5,15.7092,13.4832,12.084,16.0272,0.0,4.6428,4.8018,0.0,9.381,0.0954
6.0,22.6098,13.4832,10.3668,31.9908,0.0,2.8302,22.578,0.0,4.1658,2.9892
6.5,5.0244,9.222,9.7308,11.2572,0.0,5.406,20.7654,0.0,4.1658,5.5014
7.0,7.0596,22.7052,12.0522,18.3486,0.1272,12.879,24.3588,0.0,4.5156,10.017
7.5,11.5752,13.4832,12.0204,15.582,10.7484,15.9954,5.724,0.0,6.2646,3.3072
8.0,23.1822,9.4446,9.6036,19.1754,47.7318,13.9284,4.8018,0.0,5.565,11.5752
8.5,20.0976,27.8568,13.9602,5.3424,32.913,13.8012,3.6252,0.0,4.1658,17.3628
9.0,20.1612,20.2248,24.5178,4.1022,27.8568,15.6138,16.854,0.0,5.9148,13.674
9.5,20.1294,15.741,20.352,7.8864,7.2504,16.377,21.9738,0.0,2.0988,19.08
10.0,14.787,29.892,13.038,10.4304,7.8228,9.1584,16.536,10.1124,0.6996,25.4718
10.5,28.2066,15.5184,17.2674,10.3032,3.339,8.6178,6.3282,50.1486,2.4486,28.9698
11.0,8.6178,18.8892,15.0096,34.9482,3.5934,10.3032,8.109,16.1226,4.8654,33.5172
11.5,16.0272,10.335,15.0096,7.3776,0.954,19.1118,11.13,3.2118,17.7444,41.3718
12.0,3.5616,12.1476,12.0204,1.4946,4.7064,10.9392,8.109,5.5332,27.1254,17.5218
12.5,0,0,0,0,0,0,0,0,0,0
