! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.5,29.5065,56.2491,9.9102,8.466,5.4033,20.3184,3.6105,8.6403,7.1712,2.2908
1.0,12.8733,1.8675,17.9031,9.3873,6.7977,23.4309,9.1383,6.2748,1.992,7.2957
1.5,28.6848,6.2997,8.217,11.9022,10.1592,4.98,10.5327,2.988,6.5238,7.2957
2.0,7.7937,0.1245,13.3713,8.7648,9.6612,0.6723,27.0165,5.6523,7.3953,18.426
2.5,6.9471,0.1245,17.8035,16.2348,10.8813,0.7719,14.5665,1.6683,7.3953,5.3784
3.0,0.6225,0.1245,25.7964,16.5585,12.3255,7.1214,7.2459,10.3335,8.3664,2.2908
3.5,2.3157,10.0596,12.0267,16.6581,5.976,15.6123,3.6354,26.0952,3.5856,1.5438
4.0,9.4869,18.3513,10.8066,21.3891,21.1152,30.8013,3.984,18.3513,5.3535,7.2957
4.5,12.8484,33.0423,15.4629,15.3135,27.7884,3.6852,14.7159,11.0307,3.3117,11.1303
5.0,6.5238,37.2753,9.3375,10.8813,6.1005,5.5527,6.2499,7.6443,9.1881,1.1454
5.5,13.0725,35.8311,4.2081,5.727,4.7061,3.486,9.5865,8.3913,8.3166,13.4211
6.0,3.7848,6.5736,6.5985,9.0885,10.2837,13.3713,9.3873,4.4322,7.4202,1.5438
6.5,0.1992,4.9053,0.7968,4.98,25.5723,17.679,8.0178,3.0627,10.1592,1.1454
7.0,0.4233,4.7061,0.1494,5.3037,16.6581,13.4709,11.4291,2.9382,7.3455,3.4611
7.5,3.3615,1.4442,1.8675,3.1125,8.0178,10.4331,20.4927,6.3993,16.932,6.5238
8.0,0.1992,0.9711,1.7181,12.4998,4.0338,8.3166,17.3802,9.9351,16.932,12.6492
8.5,2.9382,0.3735,6.6981,8.1423,8.8146,11.205,15.8862,5.4531,8.1672,18.7995
9.0,12.6492,0.1245,14.1183,12.3255,9.3375,7.0467,15.8115,10.3584,12.45,18.0276
9.5,10.1094,0.1245,12.0267,10.0845,5.0547,9.8355,14.6412,9.0885,7.6194,27.2406
10.0,11.3793,3.4362,2.6643,9.3126,6.9471,7.8435,8.2917,6.9471,13.3962,20.7168
10.5,16.2099,15.7617,2.3406,7.3455,12.4998,6.5736,6.5487,11.1552,33.0921,4.98
11.0,17.0565,0.4731,10.9311,4.2579,10.6572,8.4162,4.8555,33.8142,27.1161,14.5914
11.5,19.3722,0.5727,24.153,8.3913,6.6234,5.4033,3.9591,25.0245,9.0885,25.6968
12.0,20.6421,10.1841,20.0943,12.8733,3.5856,12.9729,2.0169,13.3215,10.6821,16.1103
12.5,0,0,0,0,0,0,0,0,0,0
