! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,1.5708,13.552,9.2092,12.4124,9.856,13.86,1.3552,50.0192,12.7204,12.012
0.5,4.5276,8.162,11.5192,0.0,9.9176,5.852,2.1868,48.5408,6.5296,16.786
0.75,10.2872,22.022,10.5336,0.616,11.2728,13.6444,11.3036,38.2536,4.158,10.2256
1.0,44.0748,11.3036,7.238,19.0652,11.6116,9.9176,4.8972,37.7608,14.5684,24.8556
1.25,68.8996,10.1948,7.9156,24.2396,9.4864,7.7,5.1744,21.56,11.1496,10.7184
1.5,45.584,21.868,9.8868,12.7204,7.3612,9.1168,5.2668,20.1124,21.8064,13.0284
1.75,22.484,7.7616,17.1248,31.2004,9.4864,7.7308,4.466,4.1888,27.7816,12.782
2.0,20.6976,4.0964,13.1824,25.1328,11.6732,9.8252,4.8356,0.308,35.1736,7.3304
2.25,14.2296,3.0184,9.8868,15.7388,12.8436,8.932,4.8972,0.154,21.1288,2.772
2.5,0.4312,3.7268,8.9012,15.1536,23.254,8.3776,4.7124,0.154,9.5788,5.0204
2.75,0.4004,8.6548,6.2524,11.7964,19.7736,8.1928,5.6056,0.1848,2.3716,3.4188
3.0,0.4004,7.0224,11.2112,7.5768,17.9872,12.012,8.3468,0.2156,3.5728,2.618
3.25,0.308,13.552,16.478,9.702,17.71,17.2788,6.5604,5.9752,6.3756,1.7864
3.5,3.542,16.2316,28.336,22.6996,9.6712,19.1268,12.6896,22.0528,4.5276,16.5704
3.75,2.8644,18.6032,13.8292,5.4516,13.2132,16.6936,18.0488,6.5296,4.774,14.5992
4.0,2.002,18.326,8.5624,3.6344,13.0592,12.5664,12.5972,2.772,16.3548,13.6444
4.25,1.1704,6.8376,7.238,13.3364,17.248,16.0776,22.5764,6.8684,2.618,11.9504
4.5,0.6468,16.5396,21.7448,11.5192,13.244,11.7964,28.4284,9.7944,22.2684,19.7428
4.75,0.616,15.1536,28.336,22.1144,13.1208,13.7368,20.9132,5.39,4.5584,24.8556
5.0,5.9444,11.9196,9.8868,12.4124,15.5848,13.398,29.1676,1.7864,7.6076,21.1904
5.25,32.4632,17.3096,9.2092,0.0,10.7492,4.9588,14.9688,9.0244,18.5724,25.564
5.5,17.1864,11.0572,16.478,3.3264,11.1804,12.1044,39.6396,9.0244,21.7448,13.1516
5.75,4.4968,9.3016,11.858,2.7104,9.9176,22.2684,18.48,2.7104,17.4636,16.5704
6.0,3.1724,31.7856,13.1824,25.4408,8.778,32.8328,20.8824,4.62,10.5952,6.8068
6.25,0,0,0,0,0,0,0,0,0,0
