! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,1.8786,17.8746,21.6876,5.3568,8.1654,6.045,0.4836,9.021,17.1492,3.2736
2.0,2.2878,11.6808,10.3602,11.625,19.4742,2.0088,7.6818,10.5834,20.088,9.4302
3.0,1.6182,7.905,15.4194,17.7444,0.93,1.0602,9.2814,7.6818,9.858,6.1008
4.0,2.325,6.9378,15.3822,29.574,2.2134,2.1762,2.2692,3.9246,0.372,5.6172
5.0,14.6382,8.7792,8.9652,22.8222,1.9902,10.2858,8.0724,1.4694,1.0974,8.8908
6.0,3.348,8.0724,6.3054,6.1938,0.465,7.7748,8.2956,0.6696,0.7254,5.487
7.0,5.9892,8.1282,15.066,6.4542,4.9848,7.44,6.789,1.9158,0.0,6.3612
8.0,5.4126,5.5242,12.7968,8.1654,2.5296,5.4126,8.37,2.5296,1.0974,5.7474
9.0,4.2966,10.9368,7.719,0.558,2.697,4.929,10.3974,3.1806,0.372,3.534
10.0,3.1248,14.0244,5.9334,0.2046,14.3778,4.5942,14.3778,2.3994,0.0,6.3426
11.0,10.695,5.2824,8.2026,0.5952,9.114,11.2902,10.0254,6.8076,2.5668,5.6172
12.0,6.882,2.511,0.5952,9.4488,16.1448,9.4302,9.9324,6.8262,4.3896,5.0034
13.0,5.3196,0.651,0.4092,15.6054,10.7508,4.9104,10.8438,8.928,14.9916,2.1018
14.0,14.3034,0.93,0.0,1.302,7.8678,7.9794,3.5898,21.762,0.7254,3.441
15.0,1.3764,0.8184,1.3578,0.2046,2.697,20.5344,5.5614,14.0802,1.8228,8.4258
16.0,0.6882,0.6882,0.2604,0.4836,5.9706,10.1184,9.7278,2.5854,2.5668,8.5746
17.0,5.0778,10.8252,0.6138,4.8732,5.115,4.464,8.7978,1.674,1.4694,7.4772
18.0,1.5996,17.9304,0.2604,18.5256,5.8404,3.5898,0.1302,4.4826,0.0,6.7146
19.0,10.974,11.3274,3.5712,5.3382,1.8414,4.464,0.1116,0.7812,1.8228,7.0494
20.0,15.6426,6.3612,2.1018,10.4718,9.3372,4.5198,0.1116,9.858,10.23,7.626
21.0,37.8696,5.8218,3.5154,7.4028,13.7082,5.022,0.1116,21.948,36.549,14.1732
22.0,15.252,4.836,12.462,1.6182,26.4492,17.5026,0.2232,9.4488,20.1066,16.554
23.0,8.8164,8.6118,11.7552,0.2046,8.3886,18.1722,10.3974,7.6074,12.0528,18.0978
24.0,6.5844,9.5418,21.2598,1.2276,4.9476,12.276,40.4178,25.8354,25.947,14.3592
25.0,0,0,0,0,0,0,0,0,0,0
