! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,10.9209,13.2038,1.9744,35.9094,8.638,13.6974,44.8559,1.2957,19.3738,42.5113
2.0,28.0118,20.978,0.1234,62.0702,12.5251,21.2865,57.6278,28.7522,10.8592,24.063
3.0,6.9104,16.1037,4.8743,28.7522,18.51,38.254,46.6452,10.9826,16.5356,27.5799
4.0,14.3144,14.8697,15.0548,6.2317,20.2993,34.9222,17.8313,4.1339,14.7463,19.744
5.0,26.4693,20.2376,12.2166,7.2806,24.9885,21.2865,28.3203,1.3574,17.1526,5.9232
6.0,8.9465,25.3587,40.9688,7.7125,38.9327,29.9245,29.2458,6.8487,25.4204,23.6928
7.0,80.21,45.7814,27.2097,3.5169,30.1713,4.5041,25.9757,7.5274,19.6823,43.5602
8.0,54.1726,58.3682,10.1805,24.3715,26.3459,13.3889,13.9442,18.51,22.1503,13.0804
9.0,19.744,23.2609,26.2842,67.4998,40.3518,14.4378,19.9908,19.1887,21.5333,18.2015
10.0,5.8615,34.1818,33.0095,92.4883,57.1342,16.4739,26.5927,10.3039,29.7394,60.7745
11.0,9.1316,27.7033,35.6626,64.9701,58.2448,33.9967,10.8592,59.6639,28.3203,1.1106
12.0,5.1211,8.638,63.4893,9.1933,23.8779,13.0187,8.4529,64.4148,10.1805,3.5169
13.0,12.4634,32.6393,58.6767,4.5658,27.8884,5.4913,7.8359,65.1552,18.8185,4.6892
14.0,13.2655,30.6649,48.9898,8.5146,52.0131,38.871,15.9186,63.7361,27.5182,2.468
15.0,18.0781,41.4007,14.9314,38.1306,48.8047,29.5543,28.8139,40.4752,29.6777,4.4424
16.0,20.2993,24.3715,11.3528,12.2783,14.1293,12.2166,30.7883,30.85,28.1969,24.6183
17.0,30.6649,31.9606,4.8126,4.9977,22.5205,15.5484,11.5379,15.7952,46.5835,89.5267
18.0,38.6859,26.7778,20.978,17.7079,6.4168,28.5671,38.5625,25.3587,36.0328,52.1365
19.0,27.5182,29.1841,39.2412,11.4762,16.2271,42.5113,42.3262,55.53,28.1352,1.1723
20.0,24.68,21.8418,11.106,9.9954,7.1572,59.5405,25.1119,10.3039,26.7778,13.574
21.0,44.9176,25.0502,65.8339,16.659,1.9127,17.7079,18.0164,27.3948,22.212,8.021
22.0,45.658,11.4762,38.9944,30.6032,0.4936,25.9757,27.5799,28.1352,39.488,50.8408
23.0,45.9048,18.51,15.1782,23.1375,15.7952,49.0515,16.5356,15.7952,56.8257,29.8011
24.0,25.0502,14.4378,15.8569,28.9373,43.6219,36.7732,23.6311,5.4913,21.0397,51.9514
25.0,0,0,0,0,0,0,0,0,0,0
