! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,1.984,3.5957,6.5875,1.53,3.2915,1.7343,3.2098,2.8874,2.1066,1.9295
0.1667,3.1644,5.0666,7.6544,3.4186,4.1995,1.8932,4.9395,3.691,4.4174,4.2358
0.25,5.8748,5.9111,5.8748,3.8045,2.4334,1.8932,2.1383,5.9338,5.3935,3.0781
0.3333,6.3288,5.0666,5.8748,6.465,2.5197,1.7343,4.1405,5.7749,2.606,1.362
0.4167,9.9426,5.0666,4.6308,8.0857,5.0303,5.3617,0.9352,3.5276,1.0487,0.9398
0.5,4.5218,2.1974,2.6695,1.017,4.1042,7.2504,2.6695,5.1347,1.6344,2.783
0.5833,4.5218,0.9716,2.4925,3.0191,8.7032,4.2585,6.5421,3.5276,2.7285,4.9985
0.6667,1.4483,2.7467,1.7797,3.523,2.8829,7.7225,4.0043,4.9713,3.0282,5.1665
0.75,1.0397,4.2222,1.0669,4.6308,2.211,3.1508,4.2721,2.7285,2.0748,6.465
0.8333,3.8408,3.3778,1.2485,4.9622,4.8306,5.5161,3.3369,1.7661,7.5773,5.4843
0.9167,2.3517,3.3778,2.1383,3.514,2.4425,2.6786,4.9395,2.7285,7.7498,5.4843
1.0,0.3814,3.8,3.3823,1.4301,2.7512,2.2064,4.2721,2.7285,5.0349,3.4731
1.0833,0,0,0,0,0,0,0,0,0,0
