! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.5,3.6685,16.3438,11.891,12.3717,16.698,52.2951,0.0,22.8712,28.4119,14.6993
1.0,16.1161,20.5183,11.385,10.12,64.3379,50.5494,0.3795,15.7113,8.4755,7.6153
1.5,21.4797,34.9899,10.9802,20.3159,62.0103,9.4116,14.3451,25.0976,18.1401,11.5874
2.0,18.0895,33.7755,14.9523,17.4823,2.2517,14.5728,13.6114,23.2254,36.5838,5.5407
2.5,28.842,6.5021,11.7645,14.2692,0.4301,7.0587,26.1096,9.2345,16.9257,1.7204
3.0,35.6224,4.048,14.8005,15.433,0.2024,2.0746,69.4991,9.8923,10.2718,23.1748
3.5,16.1161,3.542,16.7233,15.1547,0.0,0.5313,28.3107,16.2426,3.3143,21.1002
4.0,8.1972,1.2144,15.2559,20.0123,0.0,0.5313,15.8125,15.0535,2.4288,24.8952
4.5,2.8336,1.771,12.2705,18.6208,0.4301,0.5313,3.3143,13.4596,2.4288,26.9698
5.0,5.3636,1.5686,13.2572,16.5209,0.0,0.5313,0.0,5.9961,4.8323,18.3425
5.5,10.7525,41.0113,15.6607,14.5222,0.0,0.5313,0.0,2.7324,22.6688,11.0561
6.0,5.3636,13.6367,15.2306,10.5754,0.0,0.5313,0.0,4.7564,20.8472,14.8764
6.5,7.9189,16.5209,17.5076,17.1028,0.0,1.8469,0.0,12.144,24.4904,19.0256
7.0,13.8391,19.9111,17.3052,8.0707,0.8602,52.4216,0.0,16.3691,5.7431,15.9137
7.5,10.7525,16.8751,14.5475,11.385,25.047,25.9578,3.6685,13.4596,4.8323,15.9137
8.0,8.4755,9.867,13.6367,11.891,42.6558,4.3769,27.577,14.2692,3.6179,9.6899
8.5,21.2014,2.4035,11.9163,12.3211,23.782,11.5115,46.3243,15.8378,16.9257,5.5407
9.0,18.3678,8.5008,13.915,6.831,14.2945,17.7353,4.048,16.6474,22.0616,5.3383
9.5,0,0,0,0,0,0,0,0,0,0
