! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,5.4553,6.0992,6.084,3.3614,11.9956,3.9191,3.696,5.0041,4.6695,5.288
0.1667,13.6282,9.3542,9.126,6.1753,3.8025,7.1791,6.3121,4.8013,4.1371,5.8812
0.25,8.188,10.2262,6.084,8.0461,1.2827,7.3971,8.2692,4.8013,5.6885,4.1118
0.3333,5.506,5.6581,7.098,10.8498,7.1639,5.8761,6.7431,5.7899,3.5997,2.5249
0.4167,5.506,4.5681,4.563,7.6709,10.3479,7.3971,5.8761,6.1094,3.6403,3.2752
0.5,5.506,4.3501,3.042,4.3044,4.4768,5.6581,6.0941,5.9066,5.141,5.212
0.5833,3.7163,1.521,3.549,5.0497,1.303,3.4831,5.8761,5.5922,10.8042,7.7115
0.6667,1.0191,3.2651,6.084,2.6212,5.8964,4.5681,4.7861,7.6608,9.3592,10.3884
0.75,2.175,5.6581,5.07,2.6212,4.4312,5.2221,3.0471,5.0345,3.6605,6.3071
0.8333,0,0,0,0,0,0,0,0,0,0
