! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,56.0,24.864,3.472,9.016,41.664,83.16,28.448,50.96,37.8,43.512
4.0,38.192,29.344,21.112,12.992,87.136,52.36,36.904,47.208,14.112,26.096
6.0,20.216,32.592,46.144,13.888,55.272,46.76,41.384,47.432,27.272,46.368
8.0,42.56,30.408,43.176,1.848,56.672,32.368,24.248,19.6,34.888,64.456
10.0,39.48,31.192,3.416,16.52,43.176,37.8,49.392,25.536,39.256,42.728
12.0,55.104,38.472,4.424,43.512,30.52,15.68,23.24,7.728,45.864,42.728
14.0,23.688,36.344,117.768,33.208,14.168,19.264,50.96,10.976,16.408,32.592
16.0,11.144,53.816,50.064,44.184,39.704,48.384,4.984,43.064,38.248,25.368
18.0,62.944,34.944,54.488,83.776,32.76,40.656,5.096,48.496,31.92,54.32
20.0,50.456,39.648,47.096,93.408,27.552,54.712,78.68,59.976,50.288,33.32
22.0,79.24,38.64,18.144,27.72,38.248,37.016,49.448,62.832,27.328,46.368
24.0,13.44,63.672,40.264,17.976,20.664,32.592,14.952,55.664,35.336,22.456
26.0,6.832,53.032,37.296,45.024,15.176,17.64,58.24,28.448,63.728,21.728
28.0,23.744,30.52,36.792,88.592,13.496,18.088,64.456,33.376,45.584,38.416
30.0,36.96,22.512,36.344,28.336,43.792,23.52,29.568,18.704,51.968,19.544
32.0,0,0,0,0,0,0,0,0,0,0
