! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,3.9704,4.4391,4.428,2.4465,8.7305,2.8524,2.69,3.642,3.3985,3.8487
0.1667,9.9187,6.808,6.642,4.4944,2.7675,5.225,4.594,3.4944,3.011,4.2804
0.25,5.9593,7.4427,4.428,5.856,0.9336,5.3837,6.0184,3.4944,4.1402,2.9926
0.3333,4.0073,4.118,5.166,7.8966,5.214,4.2767,4.9077,4.214,2.6199,1.8376
0.4167,4.0073,3.3247,3.321,5.583,7.5313,5.3837,4.2767,4.4465,2.6494,2.3837
0.5,4.0073,3.166,2.214,3.1328,3.2583,4.118,4.4354,4.2988,3.7417,3.7933
0.5833,2.7048,1.107,2.583,3.6752,0.9483,2.535,4.2767,4.0701,7.8634,5.6125
0.6667,0.7417,2.3764,4.428,1.9077,4.2915,3.3247,3.4834,5.5756,6.8117,7.5608
0.75,1.583,4.118,3.69,1.9077,3.2251,3.8007,2.2177,3.6642,2.6642,4.5904
0.8333,0,0,0,0,0,0,0,0,0,0
