! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,2.3129,22.0069,26.7014,6.5952,10.0531,7.4425,0.5954,11.1065,21.1138,4.0304
2.0,2.8167,14.3812,12.7553,14.3125,23.9763,2.4732,9.4577,13.0301,24.732,11.6103
3.0,1.9923,9.7325,18.9841,21.8466,1.145,1.3053,11.4271,9.4577,12.137,7.5112
4.0,2.8625,8.5417,18.9383,36.411,2.7251,2.6793,2.7938,4.8319,0.458,6.9158
5.0,18.0223,10.8088,11.0378,28.0983,2.4503,12.6637,9.9386,1.8091,1.3511,10.9462
6.0,4.122,9.9386,7.7631,7.6257,0.5725,9.5722,10.2134,0.8244,0.8931,6.7555
7.0,7.3738,10.0073,18.549,7.9463,6.1372,9.16,8.3585,2.3587,0.0,7.8318
8.0,6.6639,6.8013,15.7552,10.0531,3.1144,6.6639,10.305,3.1144,1.3511,7.0761
9.0,5.2899,13.4652,9.5035,0.687,3.3205,6.0685,12.8011,3.9159,0.458,4.351
10.0,3.8472,17.2666,7.3051,0.2519,17.7017,5.6563,17.7017,2.9541,0.0,7.8089
11.0,13.1675,6.5036,10.0989,0.7328,11.221,13.9003,12.3431,8.3814,3.1602,6.9158
12.0,8.473,3.0915,0.7328,11.6332,19.8772,11.6103,12.2286,8.4043,5.4044,6.1601
13.0,6.5494,0.8015,0.5038,19.2131,13.2362,6.0456,13.3507,10.992,18.4574,2.5877
14.0,17.6101,1.145,0.0,1.603,9.6867,9.8241,4.4197,26.793,0.8931,4.2365
15.0,1.6946,1.0076,1.6717,0.2519,3.3205,25.2816,6.8471,17.3353,2.2442,10.3737
16.0,0.8473,0.8473,0.3206,0.5954,7.3509,12.4576,11.9767,3.1831,3.1602,10.5569
17.0,6.2517,13.3278,0.7557,5.9998,6.2975,5.496,10.8317,2.061,1.8091,9.2058
18.0,1.9694,22.0756,0.3206,22.8084,7.1906,4.4197,0.1603,5.5189,0.0,8.2669
19.0,13.511,13.9461,4.3968,6.5723,2.2671,5.496,0.1374,0.9618,2.2442,8.6791
20.0,19.2589,7.8318,2.5877,12.8927,11.4958,5.5647,0.1374,12.137,12.595,9.389
21.0,46.6244,7.1677,4.3281,9.1142,16.8773,6.183,0.1374,27.022,44.9985,17.4498
22.0,18.778,5.954,15.343,1.9923,32.5638,21.5489,0.2748,11.6332,24.7549,20.381
23.0,10.8546,10.6027,14.4728,0.2519,10.3279,22.3733,12.8011,9.3661,14.8392,22.2817
24.0,8.1066,11.7477,26.1747,1.5114,6.0914,15.114,49.7617,31.8081,31.9455,17.6788
25.0,0,0,0,0,0,0,0,0,0,0
