! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,63.6416,69.9244,35.5724,10.3056,19.9784,18.2608,23.3684,40.906,26.1256,23.9108
4.0,20.7468,0.226,41.7196,19.888,38.1488,13.9216,18.5772,54.24,20.2044,20.6564
6.0,0.5424,41.1772,8.4976,14.1928,56.0028,9.1756,36.0244,30.4648,5.1076,23.956
8.0,0.226,43.3468,0.678,6.2376,54.8728,11.074,34.5328,29.2444,31.5948,22.3288
10.0,3.1188,0.5876,3.0736,9.0852,25.5832,7.232,9.266,25.6284,23.5492,27.2104
12.0,1.1752,3.7064,15.2776,10.9384,31.9564,16.5884,16.8144,14.5544,41.2676,33.1316
14.0,24.0464,0.0,35.9792,1.8532,10.2604,12.43,29.0184,10.3056,15.6844,41.2676
16.0,18.2156,0.0,24.4532,11.6164,26.6228,23.3232,19.6168,30.6456,18.4868,15.9556
18.0,74.9416,0.0,2.3956,28.2952,23.504,36.4312,27.572,27.572,22.3288,35.934
20.0,40.3636,0.0,3.7516,26.9392,21.6508,36.5668,25.1764,43.3468,42.714,32.4536
22.0,3.5256,0.0,87.1908,25.7188,13.6052,58.8052,56.6808,30.1936,19.5264,41.584
24.0,5.1076,0.0,43.0756,57.9464,29.9676,51.4828,22.7808,20.7468,34.3972,27.9788
26.0,18.8484,76.2072,31.5496,73.4952,12.7464,46.4656,52.1608,20.7016,30.736,32.6344
28.0,34.6684,8.362,24.0916,25.312,7.8648,40.4088,8.814,8.2264,37.7872,22.8712
30.0,36.2504,102.2424,12.5656,6.4636,18.2608,18.4416,9.3564,20.2496,32.0468,13.0176
32.0,34.8492,77.3372,30.8716,37.2448,26.1256,14.1024,17.7636,15.82,29.7416,14.3736
34.0,28.9732,5.2432,23.7752,62.602,14.464,1.6272,21.244,19.7524,13.1532,7.3224
36.0,42.7592,23.6396,27.4816,23.8656,20.3852,35.6628,23.2328,9.4016,7.5484,15.4132
38.0,0,0,0,0,0,0,0,0,0,0
