! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,73.4928,26.0104,39.1376,34.0136,57.9744,13.4688,43.3344,11.3704,8.6864,21.1792
2.0,51.6792,37.5272,30.0608,24.3024,88.8648,17.9096,19.9592,16.7384,13.0296,4.8312
3.0,19.2272,39.284,65.2456,9.3208,74.664,37.2832,29.2312,18.3488,12.7856,22.7408
4.0,6.1,42.3584,32.3056,23.2776,16.1528,59.1944,35.624,22.6432,11.5168,4.392
5.0,8.1984,28.6944,4.7336,21.472,28.4504,24.3512,2.3424,35.2336,42.212,32.7448
6.0,4.7336,31.7688,22.1552,34.4528,27.6696,5.6608,8.6864,27.2792,14.5912,28.8896
7.0,11.0288,11.0288,52.2648,50.4104,9.516,8.052,26.4008,23.8144,23.8632,6.0512
8.0,12.444,17.9584,27.572,54.5584,0.244,6.2464,31.8176,36.5512,35.38,12.1512
9.0,16.8848,31.476,14.884,40.0648,9.7112,3.2208,49.7272,51.728,6.9296,50.4104
10.0,17.8608,33.5256,48.9952,17.3728,1.3176,30.4024,50.1176,52.6552,14.396,19.52
11.0,26.84,33.0864,18.1536,10.6872,1.2688,64.66,11.468,21.6184,19.3736,21.1304
12.0,36.8928,18.1048,26.4984,3.4648,6.7832,86.4248,36.5512,25.2296,20.5936,22.5944
13.0,28.3528,34.404,22.8384,14.7864,12.0536,61.0488,11.224,47.0432,21.472,29.524
14.0,19.1296,22.4968,11.6144,37.2344,10.3944,7.6616,18.8856,44.164,46.9456,62.0736
15.0,44.408,25.7664,18.1536,8.3448,38.4056,4.636,40.26,12.7856,66.1728,41.6264
16.0,41.3336,24.1072,29.768,54.7048,72.2728,8.8816,22.204,20.3496,31.476,15.8112
17.0,44.1152,12.444,10.5408,35.0384,16.2016,37.0392,32.0616,5.8072,73.5416,37.9664
18.0,25.2784,17.9584,13.0784,14.4936,16.0552,11.8584,18.1048,14.64,25.0344,54.3632
19.0,0,0,0,0,0,0,0,0,0,0
