! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,14.292,6.174,4.878,15.264,13.86,9.954,6.642,4.482,11.16,8.352
0.1667,10.548,3.69,5.328,14.526,21.564,4.482,8.856,11.952,9.072,7.146
0.25,9.792,7.992,12.33,18.72,8.064,2.412,10.476,24.228,9.576,7.146
0.3333,9.036,7.992,15.966,13.374,4.77,4.122,12.978,22.572,6.21,7.146
0.4167,18.072,9.54,17.838,11.844,5.328,4.482,17.37,12.69,7.776,11.628
0.5,13.554,11.376,18.738,5.346,17.784,8.262,17.676,2.43,6.21,8.046
0.5833,10.548,10.152,16.002,12.618,14.616,12.726,3.762,1.458,5.436,7.146
0.6667,10.548,5.238,16.83,9.18,19.962,14.796,7.416,7.362,5.184,7.146
0.75,11.304,7.074,9.648,4.212,7.434,17.892,7.326,7.002,3.888,6.264
0.8333,7.524,12.618,8.37,3.816,6.804,18.234,8.802,7.398,4.914,8.946
0.9167,7.524,15.084,6.642,1.53,4.95,10.332,11.862,5.742,8.028,10.728
1.0,6.786,13.536,9.018,5.346,15.408,8.262,11.376,3.546,14.76,13.41
1.0833,9.792,8.928,9.018,3.06,14.634,11.358,9.0,19.782,13.986,16.992
1.1667,8.28,9.234,7.272,8.028,5.508,16.524,10.242,14.508,14.238,18.774
1.25,6.804,10.458,6.354,9.18,4.266,16.182,9.108,11.394,14.238,16.092
1.3333,9.792,20.916,4.86,16.812,5.112,7.92,8.01,10.224,14.238,13.41
1.4167,8.28,15.696,5.688,14.526,5.022,7.236,10.422,9.09,17.352,8.046
1.5,7.524,4.302,5.22,12.618,4.914,4.824,8.676,4.14,13.734,3.582
1.5833,0,0,0,0,0,0,0,0,0,0
