! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,1.1205,3.0381,1.9176,7.0387,1.7597,2.7072,3.7901,1.7146,0.1504,0.8573
0.5,2.5794,2.9027,8.0238,9.1819,2.9629,2.4966,4.873,2.3989,0.9099,1.1506
0.75,4.5947,5.1738,2.271,8.3472,2.1733,1.9026,3.9029,2.3989,4.1134,1.6469
1.0,3.6998,4.3992,0.173,6.031,1.6093,3.0907,3.0381,2.7373,3.6622,3.76
1.25,1.6845,4.6173,0.0,2.9403,2.4741,2.7147,2.4966,1.8875,6.9786,1.5115
1.5,3.9254,4.9632,0.5264,2.6245,1.4438,1.6845,2.7147,2.5718,2.3838,2.5267
1.75,2.1282,2.4515,6.6326,2.7824,1.5341,3.4517,1.1957,3.4291,1.6995,1.128
2.0,3.023,3.6397,11.1672,2.256,2.7674,2.8877,1.7371,4.4518,4.4218,0.7971
2.25,6.9485,4.4067,9.7685,2.2635,6.6101,3.0155,2.9328,4.9707,5.279,1.2934
2.5,4.5947,4.0307,3.4893,2.271,5.5798,4.6549,3.5795,2.7373,3.3163,4.309
2.75,3.587,2.1282,0.5264,6.6477,6.8432,6.6176,5.9709,6.3394,1.0077,3.5269
3.0,6.3845,2.6019,0.6994,8.1592,4.4218,7.4598,4.4518,3.9405,0.6091,4.7526
3.25,4.4819,2.2861,1.3987,1.0678,3.4517,3.0982,7.8133,7.881,0.7896,3.5795
3.5,6.9485,1.4062,0.173,0.9099,2.4365,2.1282,3.1434,5.4821,0.8573,4.5872
3.75,3.1358,1.3686,0.3459,1.6845,1.2333,2.4966,0.7595,7.0237,7.1891,6.1739
4.0,2.0154,1.4965,0.8723,0.8272,1.3762,2.8726,0.6542,0.8573,6.2942,2.9629
4.25,0.7821,1.8725,4.3616,0.9099,0.8949,2.9478,0.9776,2.3989,1.1054,4.9106
4.5,0.4512,0.9851,6.4522,0.8347,3.6547,2.1958,2.1733,3.2562,1.2859,6.3995
4.75,1.2333,0.8197,5.4069,0.391,4.0082,1.7446,0.9776,2.7373,2.3838,4.5421
5.0,1.1205,0.9851,4.3616,0.391,3.5494,3.933,0.9776,1.1957,6.7229,3.3013
5.25,1.4589,2.7523,1.3987,3.5118,5.7453,3.2411,3.1434,0.173,2.6395,5.1738
5.5,2.1282,7.6854,0.5264,1.5491,4.121,3.023,2.9328,0.5114,4.4819,3.5118
5.75,4.3691,5.4069,2.7899,1.4288,2.9328,2.5418,8.4675,2.7373,3.5118,2.0003
6.0,2.805,3.7826,1.9176,1.1506,1.6168,2.2936,2.4966,1.3686,3.4066,0.7971
6.25,0,0,0,0,0,0,0,0,0,0
