! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,48.9328,0.2448,30.4368,6.8816,26.0304,8.6768,5.6848,31.7424,23.8816,4.2704
2.0,11.1792,0.6528,12.8928,14.0352,29.5664,20.9984,0.0,19.3936,7.4256,8.4592
3.0,2.5568,3.9168,8.84,7.8064,12.7024,10.1728,20.7264,2.4208,3.6176,5.712
4.0,0.2176,9.6832,4.2432,4.3792,12.7024,25.16,66.6128,0.0,1.9856,4.5968
5.0,51.7888,4.6784,10.6624,7.1264,4.1616,8.704,13.872,1.8224,10.4992,3.3184
6.0,61.2,5.4128,9.792,10.1728,2.4208,0.2992,10.4992,0.408,5.2496,6.9632
7.0,15.8032,2.7744,11.2064,18.5232,1.9584,2.2032,0.6256,2.3664,0.1904,13.1104
8.0,6.6368,1.6864,23.1744,3.3184,16.2112,7.6432,9.1936,2.5296,9.6016,8.9216
9.0,1.6048,12.9744,32.3952,10.1456,19.72,3.0464,11.6416,7.1264,9.4112,29.5936
10.0,0.2176,9.656,4.1616,9.3568,8.7584,8.3232,33.184,36.0128,5.44,16.9728
11.0,16.7824,6.0384,1.4688,8.8128,2.4208,14.2528,10.4176,13.736,6.6912,8.704
12.0,1.1424,10.0368,3.3728,15.8576,6.3376,3.9984,28.832,13.328,4.7056,6.1472
13.0,17.952,1.1424,4.2432,10.4992,8.5408,1.1152,9.248,4.2704,1.9856,6.2016
14.0,10.7712,0.5712,12.92,7.6704,13.3552,15.232,4.352,10.2,22.2496,2.04
15.0,0.0,0.0,7.8608,12.3488,10.064,22.5216,2.6384,12.8656,21.1616,15.3952
16.0,0.0,5.3312,3.944,7.0176,10.9616,18.8496,2.0944,7.3712,6.3376,15.7488
17.0,0.0,10.744,0.7072,8.7312,3.0736,12.4304,1.8768,17.0272,5.0592,17.2176
18.0,0.0,16.5376,3.9168,17.6256,3.7264,16.6464,0.0,25.1328,35.6592,19.3664
19.0,0.0,23.664,6.12,22.712,21.0256,29.5936,0.0,23.936,20.4544,29.2672
20.0,0.0,25.5952,9.5744,17.5168,10.064,12.3216,0.0,9.5744,7.2352,16.2656
21.0,0.0,50.6464,8.976,15.0144,9.8464,11.9408,1.632,6.2288,26.6016,12.4032
22.0,0.0,24.2352,10.3088,13.0288,14.9056,10.4992,0.0,9.112,19.3664,9.0848
23.0,24.616,25.7856,21.5696,14.1712,19.5024,4.5696,24.2896,6.936,9.6016,4.76
24.0,0.5984,19.992,29.2128,9.248,3.944,2.8016,14.5792,8.4592,7.5888,7.48
25.0,0,0,0,0,0,0,0,0,0,0
