! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,1.734,14.96,10.166,13.702,10.88,15.3,1.496,55.216,14.042,13.26
0.5,4.998,9.01,12.716,0.0,10.948,6.46,2.414,53.584,7.208,18.53
0.75,11.356,24.31,11.628,0.68,12.444,15.062,12.478,42.228,4.59,11.288
1.0,48.654,12.478,7.99,21.046,12.818,10.948,5.406,41.684,16.082,27.438
1.25,76.058,11.254,8.738,26.758,10.472,8.5,5.712,23.8,12.308,11.832
1.5,50.32,24.14,10.914,14.042,8.126,10.064,5.814,22.202,24.072,14.382
1.75,24.82,8.568,18.904,34.442,10.472,8.534,4.93,4.624,30.668,14.11
2.0,22.848,4.522,14.552,27.744,12.886,10.846,5.338,0.34,38.828,8.092
2.25,15.708,3.332,10.914,17.374,14.178,9.86,5.406,0.17,23.324,3.06
2.5,0.476,4.114,9.826,16.728,25.67,9.248,5.202,0.17,10.574,5.542
2.75,0.442,9.554,6.902,13.022,21.828,9.044,6.188,0.204,2.618,3.774
3.0,0.442,7.752,12.376,8.364,19.856,13.26,9.214,0.238,3.944,2.89
3.25,0.34,14.96,18.19,10.71,19.55,19.074,7.242,6.596,7.038,1.972
3.5,3.91,17.918,31.28,25.058,10.676,21.114,14.008,24.344,4.998,18.292
3.75,3.162,20.536,15.266,6.018,14.586,18.428,19.924,7.208,5.27,16.116
4.0,2.21,20.23,9.452,4.012,14.416,13.872,13.906,3.06,18.054,15.062
4.25,1.292,7.548,7.99,14.722,19.04,17.748,24.922,7.582,2.89,13.192
4.5,0.714,18.258,24.004,12.716,14.62,13.022,31.382,10.812,24.582,21.794
4.75,0.68,16.728,31.28,24.412,14.484,15.164,23.086,5.95,5.032,27.438
5.0,6.562,13.158,10.914,13.702,17.204,14.79,32.198,1.972,8.398,23.392
5.25,35.836,19.108,10.166,0.0,11.866,5.474,16.524,9.962,20.502,28.22
5.5,18.972,12.206,18.19,3.672,12.342,13.362,43.758,9.962,24.004,14.518
5.75,4.964,10.268,13.09,2.992,10.948,24.582,20.4,2.992,19.278,18.292
6.0,3.502,35.088,14.552,28.084,9.69,36.244,23.052,5.1,11.696,7.514
6.25,0,0,0,0,0,0,0,0,0,0
