! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.5,8.0158,10.2083,13.804,2.631,1.2015,1.5611,1.5611,6.8757,1.105,3.1134
1.0,3.5343,12.5849,0.0,7.2879,1.333,1.8592,8.7612,4.8498,1.4207,2.7187
1.5,0.3683,10.6643,0.3245,9.5154,6.8406,4.7095,0.3859,5.1831,1.7803,6.4196
2.0,0.9296,2.0259,26.8274,2.0259,6.6652,4.0693,4.4727,3.28,2.973,11.0853
2.5,2.2363,7.1476,10.6029,6.0776,2.9292,3.052,11.0853,3.5431,5.4374,6.8055
3.0,3.166,6.4196,0.6402,15.9965,10.7783,4.2447,2.1399,5.5865,9.2787,3.8851
3.5,0.7454,3.3151,0.6402,16.8121,2.7099,6.8406,3.6922,4.3675,9.8224,2.1399
4.0,0.5613,2.2977,0.0,4.8586,2.8941,10.638,2.3328,6.0425,0.0,0.5876
4.5,3.166,3.3151,0.0,1.6225,1.5961,14.26,2.7187,3.5255,0.0,1.9469
5.0,0.5613,1.868,0.0,1.4207,9.6558,11.5413,6.6126,3.1923,3.85,2.1399
5.5,13.2164,6.6389,0.0,1.6225,1.1489,4.4815,12.4446,2.7976,9.34,3.6922
6.0,3.5343,3.9377,0.3245,3.4466,2.0171,0.2719,8.5595,2.9029,6.4986,8.5595
6.5,8.5683,4.6218,0.0,4.6569,0.6314,0.0,8.3578,3.6571,2.175,10.8923
7.0,9.8663,2.3065,0.0,3.2449,0.4824,0.6753,0.7805,4.6919,6.8055,3.4992
7.5,15.6369,0.991,0.0,1.8242,0.4648,1.3594,7.1914,6.8757,11.2958,9.5242
8.0,8.1912,0.5174,14.453,0.8068,16.9612,4.4113,0.3859,6.1215,6.595,3.8851
8.5,3.3501,2.6661,17.6715,1.8242,12.6551,11.0064,3.6922,5.9461,4.0167,3.8851
9.0,2.0522,6.1741,2.4118,2.0259,6.7354,2.7187,2.5258,8.2613,5.3058,2.9204
9.5,0,0,0,0,0,0,0,0,0,0
