! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,22.724,7.6456,11.8256,18.6808,13.224,6.4904,16.8416,12.844,11.552,17.2064
0.1667,7.6,8.3448,14.744,24.0008,17.8144,8.0864,22.3136,14.06,13.224,9.0136
0.25,4.0736,8.7704,13.9232,17.328,15.656,12.1296,13.0568,22.3136,18.1792,13.2392
0.3333,2.2192,13.8168,20.0336,20.3376,13.5128,16.1728,16.0056,17.8752,11.5672,21.6296
0.4167,14.8504,14.2424,15.6864,5.0008,11.9776,21.8272,11.7952,11.6888,18.1792,9.3632
0.5,7.296,6.1256,14.6072,6.004,14.4248,22.6328,3.7848,11.6888,19.8208,10.6704
0.5833,4.94,7.5696,13.0264,16.9936,14.4248,12.9352,5.0464,11.6888,14.8656,16.492
0.6667,11.2784,5.3656,17.9512,15.0024,12.5856,13.7408,9.2568,11.6888,2.9792,4.636
0.75,12.0992,19.2432,10.6096,12.996,11.3544,10.5032,11.7952,9.6216,5.2896,14.7136
0.8333,17.4648,16.6288,8.5728,4.6664,11.0504,10.5032,13.0568,12.1448,16.5224,15.1088
0.9167,31.8592,25.156,7.2504,3.6632,8.6032,10.5032,16.8416,8.6336,9.9104,6.7184
1.0,15.5952,19.0912,3.7696,7.3264,7.372,6.4752,12.2056,7.752,9.9104,13.2088
1.0833,0,0,0,0,0,0,0,0,0,0
