! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.5,6.1902,0.4163,6.9685,7.602,16.1452,8.8147,5.2671,28.6161,13.3035,11.0772
1.0,5.1223,8.688,22.6974,5.1947,9.3215,6.6065,5.9006,18.4258,5.3938,10.7514
1.5,3.9277,5.2852,17.557,5.9006,0.0,17.014,10.5342,7.4934,8.3984,7.0409
2.0,9.412,19.8919,2.6245,12.8691,28.0188,15.2221,28.8514,14.3895,3.982,15.747
2.5,3.7648,16.9416,0.0905,28.1998,35.5484,16.8149,23.5119,6.1359,8.0002,2.0091
3.0,10.317,9.7378,0.362,13.3216,3.2399,13.4121,16.6339,2.2987,14.3895,2.6788
3.5,6.4617,5.5024,0.4344,1.6471,3.9458,12.8148,6.0635,0.9593,26.2993,8.7061
4.0,4.4707,0.8507,1.5566,2.1539,2.1539,17.8285,9.3215,10.1722,19.91,13.7379
4.5,4.5612,7.6201,1.5204,3.7467,19.0412,8.2174,2.1358,5.9549,20.3082,14.0818
5.0,4.6698,9.7378,4.6879,5.1223,22.625,4.5974,1.2308,20.1453,3.982,8.0364
5.5,9.0319,30.0641,16.2538,5.3938,5.0318,3.4028,1.0136,22.082,4.9051,20.7788
6.0,16.4348,5.9187,17.7923,5.792,8.2536,5.0137,1.7014,8.2536,13.1587,16.4167
6.5,16.7606,13.3397,10.1722,9.3577,14.0094,4.1992,11.5297,3.4571,6.878,11.0591
7.0,26.245,11.222,9.8645,22.4802,10.0636,4.5974,18.7697,1.5385,3.0227,11.403
7.5,21.3942,20.9598,11.4211,6.8056,1.7919,7.8011,9.8826,0.7602,4.3259,5.3576
8.0,11.3306,2.3349,14.9506,8.0726,0.362,15.6203,7.3848,6.1359,6.8056,4.6879
8.5,7.2038,9.955,24.8332,13.1949,0.724,11.8193,7.9459,15.1678,10.317,9.05
9.0,13.7017,2.534,17.2131,24.1454,0.724,7.2038,13.3216,9.0138,7.6201,8.3803
9.5,0,0,0,0,0,0,0,0,0,0
