! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,2.0813,12.8113,6.5583,23.088,2.9415,14.0045,5.513,6.7155,6.8173,4.7638
0.1667,7.474,7.3908,17.057,9.6662,9.5922,4.3567,5.5222,6.9745,6.5213,4.1255
0.25,8.7875,5.5038,11.8123,9.2408,10.397,2.7565,6.1605,8.362,12.1082,0.333
0.3333,4.9672,15.466,10.4987,9.6478,12.7927,0.9158,6.586,10.027,11.4885,3.7
0.4167,3.5428,9.3795,9.1852,6.105,12.5245,3.9035,12.4598,11.6365,10.2398,5.5315
0.5,8.6025,8.7135,9.1852,5.9478,5.8645,13.3108,13.1165,12.8483,7.4463,5.291
0.5833,7.0115,6.2992,6.5583,2.4882,6.1328,13.0795,10.2953,4.5232,9.3148,8.7412
0.6667,10.693,3.7092,5.2447,3.2098,6.9283,3.2098,10.2953,3.2098,6.5213,14.2543
0.75,10.2213,6.6508,5.2447,4.3937,7.733,9.1852,7.7885,4.292,6.5213,7.696
0.8333,8.4268,4.366,2.627,4.884,6.1328,11.4793,6.1235,7.104,5.9015,20.572
0.9167,18.7127,4.9395,5.2447,4.588,6.66,8.7227,4.699,11.544,3.4133,12.765
1.0,1.9795,7.2705,3.2837,9.2408,4.8008,7.5758,3.9405,5.2633,6.2068,4.7268
1.0833,0,0,0,0,0,0,0,0,0,0
