! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,10.9572,4.7334,3.7398,11.7024,10.626,7.6314,5.0922,3.4362,8.556,6.4032
0.1667,8.0868,2.829,4.0848,11.1366,16.5324,3.4362,6.7896,9.1632,6.9552,5.4786
0.25,7.5072,6.1272,9.453,14.352,6.1824,1.8492,8.0316,18.5748,7.3416,5.4786
0.3333,6.9276,6.1272,12.2406,10.2534,3.657,3.1602,9.9498,17.3052,4.761,5.4786
0.4167,13.8552,7.314,13.6758,9.0804,4.0848,3.4362,13.317,9.729,5.9616,8.9148
0.5,10.3914,8.7216,14.3658,4.0986,13.6344,6.3342,13.5516,1.863,4.761,6.1686
0.5833,8.0868,7.7832,12.2682,9.6738,11.2056,9.7566,2.8842,1.1178,4.1676,5.4786
0.6667,8.0868,4.0158,12.903,7.038,15.3042,11.3436,5.6856,5.6442,3.9744,5.4786
0.75,8.6664,5.4234,7.3968,3.2292,5.6994,13.7172,5.6166,5.3682,2.9808,4.8024
0.8333,5.7684,9.6738,6.417,2.9256,5.2164,13.9794,6.7482,5.6718,3.7674,6.8586
0.9167,5.7684,11.5644,5.0922,1.173,3.795,7.9212,9.0942,4.4022,6.1548,8.2248
1.0,5.2026,10.3776,6.9138,4.0986,11.8128,6.3342,8.7216,2.7186,11.316,10.281
1.0833,7.5072,6.8448,6.9138,2.346,11.2194,8.7078,6.9,15.1662,10.7226,13.0272
1.1667,6.348,7.0794,5.5752,6.1548,4.2228,12.6684,7.8522,11.1228,10.9158,14.3934
1.25,5.2164,8.0178,4.8714,7.038,3.2706,12.4062,6.9828,8.7354,10.9158,12.3372
1.3333,7.5072,16.0356,3.726,12.8892,3.9192,6.072,6.141,7.8384,10.9158,10.281
1.4167,6.348,12.0336,4.3608,11.1366,3.8502,5.5476,7.9902,6.969,13.3032,6.1686
1.5,5.7684,3.2982,4.002,9.6738,3.7674,3.6984,6.6516,3.174,10.5294,2.7462
1.5833,0,0,0,0,0,0,0,0,0,0
