! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,6.4445,4.795,9.1393,5.6485,3.0209,8.5543,3.3086,13.1863,8.0172,4.0182
0.5,14.0014,6.128,2.4646,3.4716,3.1168,8.0556,1.6015,4.8142,7.3939,3.7689
0.75,14.9316,1.333,0.7097,5.4375,4.0758,11.4217,3.2127,2.2824,3.6634,5.9842
1.0,15.4687,9.8585,1.5824,5.6581,8.1899,1.5824,1.9372,3.8072,4.2963,3.7785
1.25,11.3737,13.848,14.5768,5.6581,6.1951,0.3165,2.4838,6.5979,3.3661,2.1386
1.5,11.8916,10.386,19.6691,4.1333,5.2266,0.0,3.0496,4.3155,3.9127,1.7262
1.75,4.0278,5.591,1.2275,3.9127,4.6991,0.3069,4.3922,4.8238,1.7454,2.6756
2.0,0.6329,6.924,6.1472,4.7854,4.1525,4.0374,4.5457,13.4452,1.5632,1.6015
2.25,0.585,6.3965,4.3922,6.7418,1.6687,10.5202,17.0606,10.6545,1.9084,6.5692
2.5,0.2589,3.1935,1.9276,10.8751,3.7497,2.4455,4.4114,8.8803,3.1647,6.8473
2.75,0.211,2.666,0.7001,6.9623,4.9676,2.0235,4.2196,5.332,4.9676,7.9309
3.0,0.163,2.3975,0.0,3.9127,5.8691,6.0417,2.2824,2.7907,4.2388,4.5936
3.25,0.1822,2.9345,0.5275,2.3879,3.7689,2.4838,3.4236,2.2824,6.924,9.2064
3.5,3.3469,3.999,2.455,5.8691,4.6607,17.8278,4.2867,1.7742,6.7801,15.392
3.75,7.9213,4.258,5.0923,4.3539,3.7497,4.4018,6.0609,1.5248,14.6056,6.9336
4.0,2.081,4.5265,7.7295,5.4375,10.1558,7.0199,6.55,1.5248,8.5831,4.9772
4.25,1.6878,2.9345,5.6197,4.7854,11.93,1.007,13.1191,4.8238,7.883,4.1045
4.5,0.6905,3.7305,11.9396,5.8691,6.7034,7.8542,9.9544,3.04,2.8866,3.6538
4.75,0,0,0,0,0,0,0,0,0,0
