! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,1.6348,8.7105,3.088,1.9635,1.1245,3.659,0.4325,4.498,1.583,1.2283
0.1667,7.0671,6.0723,5.51,2.7593,1.0899,8.9095,1.0985,2.2144,1.8598,1.4618
0.25,6.721,5.1467,8.5808,1.9722,0.5536,4.7921,2.2317,0.7006,4.2472,1.2715
0.3333,7.8283,3.46,9.022,1.3754,3.2611,5.017,3.2091,0.7006,2.6555,1.0034
0.4167,7.8283,3.3995,6.8248,1.9722,5.856,4.3336,2.5604,2.0846,5.5706,2.9237
0.5,7.1276,9.8783,3.5206,6.3059,3.2524,3.6503,1.0726,1.4446,1.8598,5.536
0.5833,4.3077,4.4461,4.4028,6.3059,4.5585,2.5085,4.4893,0.0,2.3874,5.8301
0.6667,3.6071,3.1832,3.0794,3.7454,3.2524,2.0501,8.6327,18.4937,1.0639,7.24
0.75,2.2317,2.1971,5.2851,5.5187,1.9549,2.2836,9.1603,5.3024,1.0639,2.6728
0.8333,0.8823,2.1366,5.7263,6.6951,3.2524,0.9169,12.3608,1.903,0.7958,1.5311
0.9167,1.0553,3.5292,2.1971,7.093,0.8737,1.1418,4.6796,5.7436,3.1832,1.0726
1.0,1.73,3.2178,7.266,4.7315,0.7525,1.3667,1.1504,2.5777,7.4303,0.3892
1.0833,1.7473,1.9289,1.9808,3.3476,4.2298,2.5085,0.0,3.088,3.7109,0.3892
1.1667,0.9602,2.595,2.6382,3.5465,10.4146,3.6503,1.3408,1.0639,3.4514,3.5898
1.25,0.4671,3.0015,0.6574,2.9583,7.8109,1.8251,1.6867,1.0639,2.6555,3.5898
1.3333,0.4671,2.3441,0.4411,1.9722,8.4597,2.2836,1.0985,1.583,7.6985,6.4443
1.4167,4.1001,2.2576,2.8632,4.3336,8.4597,3.8839,1.7127,2.3701,6.1069,6.0636
1.5,5.8474,2.448,1.0985,2.7593,4.5585,5.9339,3.0621,8.7625,4.5066,6.8162
1.5833,7.3611,1.7819,0.2162,2.7593,2.3788,4.3336,5.8215,5.2506,3.979,6.8162
1.6667,2.1366,2.8805,0.2162,4.7315,1.5224,1.1418,5.3111,1.3754,6.1069,4.8613
1.75,1.4705,4.5845,2.8632,3.5465,2.275,3.4254,4.178,6.2107,3.7109,4.3682
1.8333,1.6608,2.3701,5.9425,1.9722,2.275,6.1588,10.207,3.7022,2.915,4.3682
1.9167,3.2697,2.4653,2.1971,2.3615,1.9549,7.0757,0.5709,2.1625,4.7748,4.5758
2.0,4.991,2.4653,0.8823,1.7732,2.3788,3.6503,0.4325,4.2039,3.1832,2.4566
2.0833,0,0,0,0,0,0,0,0,0,0
