! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,1.5732,2.8512,5.2236,1.2132,2.61,1.3752,2.5452,2.2896,1.6704,1.53
0.1667,2.5092,4.0176,6.0696,2.7108,3.33,1.5012,3.9168,2.9268,3.5028,3.3588
0.25,4.6584,4.6872,4.6584,3.0168,1.9296,1.5012,1.6956,4.7052,4.2768,2.4408
0.3333,5.0184,4.0176,4.6584,5.1264,1.998,1.3752,3.2832,4.5792,2.0664,1.08
0.4167,7.884,4.0176,3.672,6.4116,3.9888,4.2516,0.7416,2.7972,0.8316,0.7452
0.5,3.5856,1.7424,2.1168,0.8064,3.2544,5.7492,2.1168,4.0716,1.296,2.2068
0.5833,3.5856,0.7704,1.9764,2.394,6.9012,3.3768,5.1876,2.7972,2.1636,3.9636
0.6667,1.1484,2.178,1.4112,2.7936,2.286,6.1236,3.1752,3.942,2.4012,4.0968
0.75,0.8244,3.348,0.846,3.672,1.7532,2.4984,3.3876,2.1636,1.6452,5.1264
0.8333,3.0456,2.6784,0.99,3.9348,3.8304,4.374,2.646,1.4004,6.0084,4.3488
0.9167,1.8648,2.6784,1.6956,2.7864,1.9368,2.124,3.9168,2.1636,6.1452,4.3488
1.0,0.3024,3.0132,2.682,1.134,2.1816,1.7496,3.3876,2.1636,3.9924,2.754
1.0833,0,0,0,0,0,0,0,0,0,0
