! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,11.1398,19.2712,9.3522,11.7502,5.2974,40.1992,2.3108,26.9884,10.464,38.2154
4.0,12.8184,5.8206,20.056,10.5948,4.2728,17.2656,21.8436,3.9458,15.3908,7.0632
6.0,13.3416,39.9812,9.7664,3.9894,4.9922,1.3952,2.8122,0.7848,18.639,7.8916
8.0,20.928,23.9364,18.2684,20.5792,6.5618,8.611,9.6138,8.7854,14.1264,2.4852
10.0,18.639,37.8884,9.0906,21.2114,6.5618,3.815,3.6188,1.7222,10.4422,3.7278
12.0,19.8598,7.4338,31.937,2.8558,5.2974,8.393,6.8888,0.7194,1.2208,4.9922
14.0,24.2634,10.464,24.9828,15.6742,9.6574,8.2186,18.6608,2.8994,0.0,6.649
16.0,12.0336,11.3796,16.9604,2.6596,18.8352,6.3874,20.9498,7.194,0.0,17.44
18.0,1.744,8.3712,10.3986,32.4384,22.345,13.0364,19.5982,4.905,1.2208,8.3058
20.0,1.2862,3.2482,15.0202,10.028,28.1874,12.9928,1.7222,3.7278,4.0984,1.6568
22.0,3.1174,2.3326,6.1476,0.7848,36.7766,10.0062,13.9738,4.5998,13.1236,3.3136
24.0,2.2672,0.9374,13.0146,5.3628,23.653,39.9812,3.8804,10.355,19.6636,0.8284
26.0,6.9978,7.4338,3.597,0.3924,10.3986,5.995,4.9268,3.2046,14.7586,0.4142
28.0,11.118,9.7664,1.7876,3.3572,5.1884,4.1856,22.6284,18.7044,14.5406,35.7084
30.0,6.6054,2.5506,0.4578,11.1616,8.1096,0.0,15.6742,53.6934,7.7826,1.6568
32.0,19.2058,2.3326,1.1118,11.5322,8.5892,0.0,16.9604,10.8564,11.0744,34.88
34.0,22.781,9.2868,7.9134,35.5994,8.066,26.7268,4.3382,50.031,13.9302,8.3058
36.0,9.8536,15.5652,18.1376,18.0286,5.2102,10.791,27.5988,4.8832,47.524,34.4658
38.0,0,0,0,0,0,0,0,0,0,0
