! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,3.2942,0.5187,3.8493,8.4812,1.9656,3.6673,7.6804,7.098,2.3751,3.3033
0.1667,4.914,4.3771,4.3953,15.1242,2.275,7.7259,10.0009,13.0039,3.4216,4.1223
0.25,4.6774,7.4529,1.2831,10.7744,7.6622,2.093,5.1233,8.2719,3.4216,3.7128
0.3333,2.2022,9.7643,2.7755,5.2689,11.2476,2.6936,2.3114,6.4974,3.6946,1.0283
0.4167,7.4256,7.9716,2.8574,5.5055,8.9999,6.6248,3.5854,4.1405,4.8048,4.9413
0.5,6.8796,6.9433,4.4772,2.2932,6.7249,7.3619,0.5096,0.9828,7.1981,3.5035
0.5833,3.3215,7.1981,6.2335,2.9757,8.3993,5.8877,8.7178,2.5662,6.6794,3.0849
0.6667,6.1516,6.9433,6.9342,2.2932,8.3993,5.8877,8.9726,3.549,4.8503,2.8847
0.75,5.7512,5.6511,4.8503,0.455,7.0525,10.3012,6.4064,1.9747,5.1597,3.0849
0.8333,1.9838,3.5945,2.9757,6.188,1.6471,9.5641,5.1233,1.5743,6.2335,4.5318
0.9167,10.3558,0.0,3.8584,5.2689,1.6471,4.4135,2.5662,1.7745,6.2426,5.7603
1.0,13.3588,0.7735,6.1516,5.9605,1.9656,2.6936,3.3306,6.4974,6.2153,5.7603
1.0833,4.55,2.3114,9.0909,3.4398,3.2669,2.093,2.821,4.7229,3.8766,11.5297
1.1667,2.6754,2.8301,12.2486,4.8139,3.0576,4.0495,6.1516,7.0889,5.9514,8.0262
1.25,4.7229,3.0849,7.4347,4.3589,2.2568,5.1506,6.9251,5.9059,7.8806,6.3791
1.3333,3.9403,6.4246,5.1779,3.2123,3.8402,4.4135,5.642,4.7229,5.733,9.8826
1.4167,2.8574,8.736,3.7219,2.0657,6.1971,4.7138,2.821,5.9059,3.5672,4.732
1.5,1.9383,6.4246,2.6845,2.5207,4.3953,1.6653,2.3114,4.7229,3.6946,4.732
1.5833,0,0,0,0,0,0,0,0,0,0
