! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,13.6948,23.6912,11.4972,14.4452,6.5124,49.4192,2.8408,33.1784,12.864,46.9804
4.0,15.7584,7.1556,24.656,13.0248,5.2528,21.2256,26.8536,4.8508,18.9208,8.6832
6.0,16.4016,49.1512,12.0064,4.9044,6.1372,1.7152,3.4572,0.9648,22.914,9.7016
8.0,25.728,29.4264,22.4584,25.2992,8.0668,10.586,11.8188,10.8004,17.3664,3.0552
10.0,22.914,46.5784,11.1756,26.0764,8.0668,4.69,4.4488,2.1172,12.8372,4.5828
12.0,24.4148,9.1388,39.262,3.5108,6.5124,10.318,8.4688,0.8844,1.5008,6.1372
14.0,29.8284,12.864,30.7128,19.2692,11.8724,10.1036,22.9408,3.5644,0.0,8.174
16.0,14.7936,13.9896,20.8504,3.2696,23.1552,7.8524,25.7548,8.844,0.0,21.44
18.0,2.144,10.2912,12.7836,39.8784,27.47,16.0264,24.0932,6.03,1.5008,10.2108
20.0,1.5812,3.9932,18.4652,12.328,34.6524,15.9728,2.1172,4.5828,5.0384,2.0368
22.0,3.8324,2.8676,7.5576,0.9648,45.2116,12.3012,17.1788,5.6548,16.1336,4.0736
24.0,2.7872,1.1524,15.9996,6.5928,29.078,49.1512,4.7704,12.73,24.1736,1.0184
26.0,8.6028,9.1388,4.422,0.4824,12.7836,7.37,6.0568,3.9396,18.1436,0.5092
28.0,13.668,12.0064,2.1976,4.1272,6.3784,5.1456,27.8184,22.9944,17.8756,43.8984
30.0,8.1204,3.1356,0.5628,13.7216,9.9696,0.0,19.2692,66.0084,9.5676,2.0368
32.0,23.6108,2.8676,1.3668,14.1772,10.5592,0.0,20.8504,13.3464,13.6144,42.88
34.0,28.006,11.4168,9.7284,43.7644,9.916,32.8568,5.3332,61.506,17.1252,10.2108
36.0,12.1136,19.1352,22.2976,22.1636,6.4052,13.266,33.9288,6.0032,58.424,42.3708
38.0,0,0,0,0,0,0,0,0,0,0
