! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,8.3002,5.8712,6.7526,5.5451,6.3154,5.1356,7.5368,9.251,4.1571,7.5368
0.1667,19.3626,15.8857,6.9539,4.2542,5.7324,2.9287,9.6882,6.94,8.0157,4.2612
0.25,9.9242,12.9986,15.6636,8.3002,6.8845,11.68,7.5299,9.251,4.4208,3.0328
0.3333,10.0352,8.6611,13.0541,10.2157,8.0296,12.9292,5.3785,8.099,3.5949,7.3703
0.4167,6.4473,8.6611,4.3444,8.7305,5.7324,8.8485,8.6056,6.94,9.1261,6.01
0.5,4.3097,6.4958,6.0933,8.3002,9.1747,8.7652,4.3028,8.099,13.2693,9.1677
0.5833,3.7268,4.1848,9.14,9.1539,11.4718,10.5766,7.5299,6.94,14.9279,8.7583
0.6667,1.8669,1.8322,3.9142,10.646,8.0296,4.3375,11.8327,6.94,6.357,7.2245
0.75,5.4271,4.8094,3.4839,4.2542,8.0296,4.1987,6.9955,6.94,5.5312,16.0383
0.8333,0,0,0,0,0,0,0,0,0,0
