! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,66.264,23.452,35.288,30.668,52.272,12.144,39.072,10.252,7.832,19.096
2.0,46.596,33.836,27.104,21.912,80.124,16.148,17.996,15.092,11.748,4.356
3.0,17.336,35.42,58.828,8.404,67.32,33.616,26.356,16.544,11.528,20.504
4.0,5.5,38.192,29.128,20.988,14.564,53.372,32.12,20.416,10.384,3.96
5.0,7.392,25.872,4.268,19.36,25.652,21.956,2.112,31.768,38.06,29.524
6.0,4.268,28.644,19.976,31.064,24.948,5.104,7.832,24.596,13.156,26.048
7.0,9.944,9.944,47.124,45.452,8.58,7.26,23.804,21.472,21.516,5.456
8.0,11.22,16.192,24.86,49.192,0.22,5.632,28.688,32.956,31.9,10.956
9.0,15.224,28.38,13.42,36.124,8.756,2.904,44.836,46.64,6.248,45.452
10.0,16.104,30.228,44.176,15.664,1.188,27.412,45.188,47.476,12.98,17.6
11.0,24.2,29.832,16.368,9.636,1.144,58.3,10.34,19.492,17.468,19.052
12.0,33.264,16.324,23.892,3.124,6.116,77.924,32.956,22.748,18.568,20.372
13.0,25.564,31.02,20.592,13.332,10.868,55.044,10.12,42.416,19.36,26.62
14.0,17.248,20.284,10.472,33.572,9.372,6.908,17.028,39.82,42.328,55.968
15.0,40.04,23.232,16.368,7.524,34.628,4.18,36.3,11.528,59.664,37.532
16.0,37.268,21.736,26.84,49.324,65.164,8.008,20.02,18.348,28.38,14.256
17.0,39.776,11.22,9.504,31.592,14.608,33.396,28.908,5.236,66.308,34.232
18.0,22.792,16.192,11.792,13.068,14.476,10.692,16.324,13.2,22.572,49.016
19.0,0,0,0,0,0,0,0,0,0,0
