! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,15.88,6.86,5.42,16.96,15.4,11.06,7.38,4.98,12.4,9.28
0.1667,11.72,4.1,5.92,16.14,23.96,4.98,9.84,13.28,10.08,7.94
0.25,10.88,8.88,13.7,20.8,8.96,2.68,11.64,26.92,10.64,7.94
0.3333,10.04,8.88,17.74,14.86,5.3,4.58,14.42,25.08,6.9,7.94
0.4167,20.08,10.6,19.82,13.16,5.92,4.98,19.3,14.1,8.64,12.92
0.5,15.06,12.64,20.82,5.94,19.76,9.18,19.64,2.7,6.9,8.94
0.5833,11.72,11.28,17.78,14.02,16.24,14.14,4.18,1.62,6.04,7.94
0.6667,11.72,5.82,18.7,10.2,22.18,16.44,8.24,8.18,5.76,7.94
0.75,12.56,7.86,10.72,4.68,8.26,19.88,8.14,7.78,4.32,6.96
0.8333,8.36,14.02,9.3,4.24,7.56,20.26,9.78,8.22,5.46,9.94
0.9167,8.36,16.76,7.38,1.7,5.5,11.48,13.18,6.38,8.92,11.92
1.0,7.54,15.04,10.02,5.94,17.12,9.18,12.64,3.94,16.4,14.9
1.0833,10.88,9.92,10.02,3.4,16.26,12.62,10.0,21.98,15.54,18.88
1.1667,9.2,10.26,8.08,8.92,6.12,18.36,11.38,16.12,15.82,20.86
1.25,7.56,11.62,7.06,10.2,4.74,17.98,10.12,12.66,15.82,17.88
1.3333,10.88,23.24,5.4,18.68,5.68,8.8,8.9,11.36,15.82,14.9
1.4167,9.2,17.44,6.32,16.14,5.58,8.04,11.58,10.1,19.28,8.94
1.5,8.36,4.78,5.8,14.02,5.46,5.36,9.64,4.6,15.26,3.98
1.5833,0,0,0,0,0,0,0,0,0,0
