! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,8.3166,11.7428,29.4816,7.8584,6.0158,6.2449,17.5495,6.9023,10.7568,8.6652
2.0,14.9699,5.1394,27.2306,3.4063,8.3465,2.5,9.1034,10.0297,7.2907,1.992
3.0,12.0018,7.1015,3.6553,2.1414,4.3625,3.6952,7.4401,4.2728,8.1274,3.7649
4.0,1.6832,9.1732,0.0,4.731,4.2928,3.247,2.6693,2.5298,0.0896,3.2868
5.0,4.5019,5.8764,0.0,3.9442,5.5776,6.0457,1.7729,0.6076,0.757,2.1414
6.0,4.5119,11.0158,0.2191,3.1374,6.474,4.5816,0.4482,0.9562,3.5557,2.3804
7.0,3.974,1.3446,1.3048,5.468,3.7948,6.3047,4.1035,1.743,0.6275,6.2848
8.0,4.492,0.0,0.0398,6.215,6.0457,3.1772,12.211,3.6653,3.7948,5.1095
9.0,8.3066,1.2251,0.0,9.0238,6.7927,9.3524,6.1055,3.9242,4.0438,2.4103
10.0,6.6035,0.0,0.0,5.966,7.729,7.978,1.3346,5.4979,3.5159,8.6652
11.0,1.8326,0.0,0.0,5.5178,5.727,6.5138,3.3266,4.2728,1.7629,0.6175
12.0,1.006,0.0,0.0,10.7668,3.994,4.7808,3.1075,3.0478,3.6653,0.3287
13.0,2.3506,0.0,2.978,8.964,2.6792,0.8964,8.217,3.0478,12.9281,3.2868
14.0,2.2211,1.5936,2.231,2.7191,4.1334,1.6135,1.5538,2.2709,7.0417,0.7968
15.0,7.0517,0.0,0.0,3.9143,6.7927,2.6494,6.6632,8.9839,5.4182,8.5258
16.0,3.237,5.6274,3.1872,3.0378,7.1812,9.8305,3.6653,22.0614,6.235,10.8962
17.0,6.2051,18.2268,28.9039,5.3784,8.1871,8.9939,2.2211,10.0297,14.1432,22.8781
18.0,6.3346,21.5335,0.3685,7.4102,1.4741,11.195,8.1074,5.7569,5.8465,7.5696
19.0,0,0,0,0,0,0,0,0,0,0
