! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
3.0,12.0825,55.7585,10.74,13.425,46.9875,28.103,20.406,23.3595,5.9965,57.996
6.0,53.163,5.549,40.0065,40.454,26.5815,21.7485,20.048,86.278,20.764,22.4645
9.0,25.8655,1.7005,11.635,29.8035,45.287,70.168,12.2615,27.1185,9.0395,45.0185
12.0,6.086,88.605,18.1685,68.378,51.9995,71.8685,23.3595,0.2685,53.163,48.4195
15.0,3.759,94.9595,23.27,154.656,50.12,94.7805,7.339,10.8295,2.864,12.351
18.0,1.5215,50.2095,16.647,95.407,34.726,84.13,10.1135,21.9275,55.9375,9.5765
21.0,42.5125,56.922,8.95,50.12,43.9445,63.903,15.6625,30.5195,143.6475,2.7745
24.0,65.2455,49.8515,80.729,34.01,30.251,42.8705,22.912,48.33,73.3005,0.716
27.0,99.345,91.29,46.003,14.857,63.008,35.7105,35.1735,20.1375,159.489,6.802
30.0,73.39,28.461,31.325,7.339,51.552,3.401,16.647,0.9845,60.0545,57.459
33.0,53.2525,18.5265,11.9035,1.074,33.831,3.58,44.75,2.148,0.358,64.977
36.0,47.972,32.6675,16.826,1.074,30.6985,4.5645,54.5055,5.728,9.5765,44.4815
39.0,33.115,47.256,53.7895,1.1635,55.4005,31.7725,46.361,84.846,1.253,112.8595
42.0,42.8705,37.8585,7.7865,8.055,41.17,19.869,63.2765,75.538,2.506,92.2745
45.0,71.242,12.4405,69.273,14.5885,38.485,82.7875,73.032,56.2955,17.363,82.0715
48.0,63.0975,26.492,41.9755,58.8015,36.158,33.652,59.8755,46.719,24.9705,76.612
51.0,48.2405,43.5865,80.908,83.6825,22.554,4.296,63.187,26.2235,9.487,23.27
54.0,44.4815,33.9205,43.497,54.5055,31.4145,13.8725,97.6445,57.9065,37.1425,51.9995
57.0,29.9825,25.776,87.71,2.0585,33.115,5.37,61.6655,86.1885,11.1875,43.7655
60.0,27.8345,23.0015,41.0805,30.967,16.647,22.554,31.4145,50.5675,2.5955,23.27
63.0,13.962,25.1495,42.065,69.8995,23.0015,72.495,21.5695,36.9635,135.145,0.716
66.0,3.043,18.8845,70.168,14.2305,24.7915,64.977,26.492,31.5935,13.3355,2.7745
69.0,18.258,18.1685,21.122,0.8055,26.492,11.993,46.0925,33.294,35.979,2.7745
72.0,14.678,7.9655,19.4215,45.645,36.7845,6.5335,21.2115,31.2355,9.845,9.5765
75.0,0,0,0,0,0,0,0,0,0,0
