! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,3.534,5.7815,5.9055,5.735,8.37,4.061,6.479,5.8745,5.9985,2.3095
0.1667,9.1605,4.4485,8.494,10.261,9.579,6.6495,8.618,5.0375,12.0435,1.2245
0.25,2.418,3.1465,9.672,12.338,7.192,5.177,7.75,7.564,7.0215,1.4415
0.3333,5.9365,10.478,9.672,11.1755,8.3855,5.921,7.75,8.4165,6.51,1.4105
0.4167,2.3405,9.951,4.712,7.1145,9.5945,7.3935,8.184,5.5955,4.5105,6.1535
0.5,5.7195,12.834,9.4395,4.3245,13.1905,11.842,9.9045,3.1465,2.511,6.4325
0.5833,9.703,9.1605,7.0835,3.8905,13.1905,8.8815,8.184,2.1855,2.2785,5.2855
0.6667,1.302,8.122,12.9735,6.1535,10.788,11.098,6.882,9.2535,0.6975,4.185
0.75,3.3635,3.658,5.1925,10.385,11.9815,6.665,7.316,6.727,0.9145,6.3085
0.8333,13.9345,8.6335,7.316,14.8025,7.192,4.433,3.224,10.0905,2.139,18.352
0.9167,10.323,6.2775,11.0825,0.0,1.9995,4.433,1.0695,10.0905,3.503,2.3715
1.0,9.145,2.883,10.385,0.589,2.79,3.7045,3.875,5.89,9.0365,1.8755
1.0833,6.7735,2.6195,2.8365,2.821,4.2005,2.9605,8.184,7.564,7.5175,4.1075
1.1667,3.6115,1.054,7.0835,4.9135,6.5875,2.9605,9.4705,4.2005,6.7735,12.9425
1.25,2.8675,3.658,8.494,5.2235,7.192,2.9605,9.4705,3.0845,3.7665,6.2775
1.3333,4.526,2.0925,5.6575,2.325,7.192,2.5885,7.316,5.332,10.54,4.7585
1.4167,1.55,5.5025,5.1925,7.5485,4.2005,2.5885,3.875,5.89,9.0365,5.208
1.5,1.984,6.2775,3.534,6.262,3.596,5.177,1.7205,8.4165,4.5105,7.3005
1.5833,2.294,11.5165,2.356,11.7025,3.3945,9.6255,4.309,5.053,6.014,15.345
1.6667,13.0045,9.951,1.891,11.7025,2.604,9.6255,8.184,6.727,10.54,3.193
1.75,16.182,8.6335,5.6575,5.7505,4.2005,9.6255,9.0365,8.4165,12.0435,12.152
1.8333,11.594,8.3855,2.5885,4.929,3.596,13.3145,5.1615,8.4165,10.54,13.175
1.9167,8.1685,6.2775,3.534,1.891,2.0925,8.8815,3.875,6.727,9.0365,4.154
2.0,5.5645,3.658,4.247,3.162,1.891,4.433,5.1615,5.301,7.5175,9.0365
2.0833,0,0,0,0,0,0,0,0,0,0
