! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,81.324,28.782,43.308,37.638,64.152,14.904,47.952,12.582,9.612,23.436
2.0,57.186,41.526,33.264,26.892,98.334,19.818,22.086,18.522,14.418,5.346
3.0,21.276,43.47,72.198,10.314,82.62,41.256,32.346,20.304,14.148,25.164
4.0,6.75,46.872,35.748,25.758,17.874,65.502,39.42,25.056,12.744,4.86
5.0,9.072,31.752,5.238,23.76,31.482,26.946,2.592,38.988,46.71,36.234
6.0,5.238,35.154,24.516,38.124,30.618,6.264,9.612,30.186,16.146,31.968
7.0,12.204,12.204,57.834,55.782,10.53,8.91,29.214,26.352,26.406,6.696
8.0,13.77,19.872,30.51,60.372,0.27,6.912,35.208,40.446,39.15,13.446
9.0,18.684,34.83,16.47,44.334,10.746,3.564,55.026,57.24,7.668,55.782
10.0,19.764,37.098,54.216,19.224,1.458,33.642,55.458,58.266,15.93,21.6
11.0,29.7,36.612,20.088,11.826,1.404,71.55,12.69,23.922,21.438,23.382
12.0,40.824,20.034,29.322,3.834,7.506,95.634,40.446,27.918,22.788,25.002
13.0,31.374,38.07,25.272,16.362,13.338,67.554,12.42,52.056,23.76,32.67
14.0,21.168,24.894,12.852,41.202,11.502,8.478,20.898,48.87,51.948,68.688
15.0,49.14,28.512,20.088,9.234,42.498,5.13,44.55,14.148,73.224,46.062
16.0,45.738,26.676,32.94,60.534,79.974,9.828,24.57,22.518,34.83,17.496
17.0,48.816,13.77,11.664,38.772,17.928,40.986,35.478,6.426,81.378,42.012
18.0,27.972,19.872,14.472,16.038,17.766,13.122,20.034,16.2,27.702,60.156
19.0,0,0,0,0,0,0,0,0,0,0
