! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,23.7864,23.0868,77.6556,23.2034,8.6867,28.8002,23.903,24.1945,93.3383,40.6934
4.0,8.162,10.0859,0.2332,11.9515,40.3436,7.6373,17.1985,19.7054,10.7272,50.4878
6.0,75.79,8.8616,45.7072,4.7223,27.6342,2.2737,5.83,40.5185,0.0,75.4985
8.0,11.4851,49.1469,48.1558,19.9386,57.4255,12.4179,12.3596,32.8812,0.0,37.8367
10.0,0.4664,35.3298,0.6413,24.4277,45.9987,20.7548,14.1086,10.2608,0.0,32.5314
12.0,0.3498,34.98,4.081,27.2844,18.4228,20.6382,31.3071,17.6066,0.0,132.6908
14.0,3.4397,63.8968,0.0,23.5532,21.4544,7.1126,42.7339,29.15,0.0,10.494
16.0,3.1482,43.0837,0.0,27.1678,28.9168,10.2025,58.3583,23.2034,0.0,0.0
18.0,25.8269,43.4918,0.0,30.316,16.2074,13.2341,59.9907,26.1767,47.8643,2.2154
20.0,20.0552,43.5501,0.0,31.0156,5.7134,3.498,28.6253,26.9929,8.8033,3.498
22.0,83.3107,34.98,0.0,44.1914,0.4664,12.0098,37.8367,59.4077,0.0,2.5069
24.0,39.4691,11.3685,0.0,26.4682,0.0,30.6658,7.6373,23.903,7.6373,1.2243
26.0,3.3814,22.2706,84.6516,32.2982,0.8745,36.5541,33.4059,52.9364,27.5759,0.7579
28.0,7.5207,8.2786,9.2697,32.2982,0.4664,28.8585,27.5176,8.8033,59.6992,8.2786
30.0,29.2083,2.3903,113.5684,52.1202,0.0,63.6636,20.6965,9.5029,65.296,7.0543
32.0,40.8683,1.2826,85.9342,42.3841,0.0,85.0597,22.4455,18.9475,19.7054,12.1264
34.0,27.3427,3.6146,5.83,23.7864,6.1215,41.2764,27.401,21.7459,15.9159,12.0681
36.0,36.3792,1.9239,26.2933,16.7904,0.4664,6.5879,13.5839,23.7864,30.3743,4.3142
38.0,50.4878,17.2568,43.6084,11.077,0.4664,45.4157,8.2786,5.7717,8.745,23.9613
40.0,27.2844,16.0325,0.0583,11.8349,2.2154,75.6151,26.235,11.0187,9.1531,6.3547
42.0,11.8932,10.1442,0.0,10.0276,147.2658,27.1678,25.7103,45.0659,41.4513,4.0227
44.0,25.5937,38.1865,0.0,25.1856,56.551,3.5563,15.9159,23.6698,82.5528,1.6907
46.0,10.8438,42.0343,0.0,18.3645,0.0,0.0,20.6382,16.6738,53.6943,19.1807
48.0,16.907,17.7232,37.312,12.5928,97.3027,0.0,1.2826,11.077,0.4664,93.5132
50.0,0,0,0,0,0,0,0,0,0,0
