! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
3.0,64.704,52.6731,12.5364,54.2907,9.7393,15.502,0.337,4.4821,29.8582,31.9813
6.0,27.2633,16.9848,12.2668,39.2605,13.2778,20.1526,42.2261,4.1114,24.8369,5.8638
9.0,31.004,6.4367,1.4828,38.6876,48.5617,12.5701,46.3712,6.1671,7.8184,32.5879
12.0,0.0,2.359,10.5481,14.1877,17.9621,11.6265,0.0,17.1533,3.6733,8.6272
15.0,0.0,0.674,32.1161,4.9202,52.3698,21.3658,0.0,16.8163,0.0,0.1348
18.0,17.861,0.4044,5.6279,1.5839,15.5357,30.2289,0.0,25.4098,4.6843,0.0
21.0,0.0,6.6052,38.755,6.066,2.7971,11.9298,1.6513,14.4236,17.4566,0.0674
24.0,0.0,3.4374,70.6352,8.2228,10.6829,13.4126,7.7173,35.0143,2.1568,10.2111
27.0,0.0,13.6485,8.5935,7.8858,1.4154,2.4938,8.425,29.8582,0.8762,47.2137
30.0,0.3707,6.5715,10.784,2.2916,18.0295,3.4037,3.3363,22.9834,0.2359,6.8074
33.0,15.165,6.6052,5.6279,6.4704,52.8416,3.6733,22.7475,10.6492,4.4147,0.0674
36.0,0.8762,22.8486,0.0,8.0206,6.8748,9.5708,24.7021,17.1533,7.1444,0.3033
39.0,4.4821,58.2336,0.2359,0.2359,0.3033,11.5254,11.7276,23.3204,17.1196,0.2359
42.0,0.2022,11.8287,0.0,0.0,10.6492,6.5715,4.1788,5.1561,3.3026,0.337
45.0,0.0,70.9722,0.0,0.0,12.5701,13.817,0.0,5.1561,4.6843,18.1306
48.0,0.0,1.5839,6.1334,0.0,2.6286,23.6911,0.2022,5.1561,3.707,11.6265
51.0,5.5268,0.8425,0.0,0.0,3.3363,12.5364,13.5474,4.1114,18.5013,25.7131
54.0,17.5914,0.0337,2.2242,0.0,22.3431,8.088,4.9539,1.3817,21.8713,51.3588
57.0,0.1348,0.4381,34.8121,0.0,18.7709,13.5474,4.5832,13.7159,40.3726,3.8755
60.0,0.0,0.0,7.8521,4.7517,5.1561,12.2331,14.4573,3.7744,46.843,47.3822
63.0,14.8617,0.0,1.7187,16.7826,1.9883,15.9064,35.0143,23.3204,30.7007,7.414
66.0,46.4723,0.0,40.9455,32.9249,0.674,39.429,29.0157,23.6911,8.0206,0.0337
69.0,32.7564,19.6134,23.0508,49.2694,3.8081,13.4463,49.6064,11.9972,8.762,7.1444
72.0,57.7281,34.2055,11.0536,41.1477,4.6843,10.2785,12.1994,11.9972,29.9593,19.883
75.0,0,0,0,0,0,0,0,0,0,0
