! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,1.2189,10.516,7.1461,9.6317,7.648,10.755,1.0516,38.8136,9.8707,9.321
0.5,3.5133,6.3335,8.9386,0.0,7.6958,4.541,1.6969,37.6664,5.0668,13.0255
0.75,7.9826,17.0885,8.1738,0.478,8.7474,10.5877,8.7713,29.6838,3.2265,7.9348
1.0,34.2009,8.7713,5.6165,14.7941,9.0103,7.6958,3.8001,29.3014,11.3047,19.2873
1.25,53.4643,7.9109,6.1423,18.8093,7.3612,5.975,4.0152,16.73,8.6518,8.3172
1.5,35.372,16.969,7.6719,9.8707,5.7121,7.0744,4.0869,15.6067,16.9212,10.1097
1.75,17.447,6.0228,13.2884,24.2107,7.3612,5.9989,3.4655,3.2504,21.5578,9.9185
2.0,16.0608,3.1787,10.2292,19.5024,9.0581,7.6241,3.7523,0.239,27.2938,5.6882
2.25,11.0418,2.3422,7.6719,12.2129,9.9663,6.931,3.8001,0.1195,16.3954,2.151
2.5,0.3346,2.8919,6.9071,11.7588,18.0445,6.5008,3.6567,0.1195,7.4329,3.8957
2.75,0.3107,6.7159,4.8517,9.1537,15.3438,6.3574,4.3498,0.1434,1.8403,2.6529
3.0,0.3107,5.4492,8.6996,5.8794,13.9576,9.321,6.4769,0.1673,2.7724,2.0315
3.25,0.239,10.516,12.7865,7.5285,13.7425,13.4079,5.0907,4.6366,4.9473,1.3862
3.5,2.7485,12.5953,21.988,17.6143,7.5046,14.8419,9.8468,17.1124,3.5133,12.8582
3.75,2.2227,14.4356,10.7311,4.2303,10.2531,12.9538,14.0054,5.0668,3.7045,11.3286
4.0,1.5535,14.2205,6.6442,2.8202,10.1336,9.7512,9.7751,2.151,12.6909,10.5877
4.25,0.9082,5.3058,5.6165,10.3487,13.384,12.4758,17.5187,5.3297,2.0315,9.2732
4.5,0.5019,12.8343,16.8734,8.9386,10.277,9.1537,22.0597,7.6002,17.2797,15.3199
4.75,0.478,11.7588,21.988,17.1602,10.1814,10.6594,16.2281,4.1825,3.5372,19.2873
5.0,4.6127,9.2493,7.6719,9.6317,12.0934,10.3965,22.6333,1.3862,5.9033,16.4432
5.25,25.1906,13.4318,7.1461,0.0,8.3411,3.8479,11.6154,7.0027,14.4117,19.837
5.5,13.3362,8.5801,12.7865,2.5812,8.6757,9.3927,30.7593,7.0027,16.8734,10.2053
5.75,3.4894,7.2178,9.2015,2.1032,7.6958,17.2797,14.34,2.1032,13.5513,12.8582
6.0,2.4617,24.6648,10.2292,19.7414,6.8115,25.4774,16.2042,3.585,8.2216,5.2819
6.25,0,0,0,0,0,0,0,0,0,0
