! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,2.9366,5.3222,9.7507,2.2646,4.872,2.567,4.751,4.2739,3.1181,2.856
0.1667,4.6838,7.4995,11.3299,5.0602,6.216,2.8022,7.3114,5.4634,6.5386,6.2698
0.25,8.6957,8.7494,8.6957,5.6314,3.6019,2.8022,3.1651,8.783,7.9834,4.5562
0.3333,9.3677,7.4995,8.6957,9.5693,3.7296,2.567,6.1286,8.5478,3.8573,2.016
0.4167,14.7168,7.4995,6.8544,11.9683,7.4458,7.9363,1.3843,5.2214,1.5523,1.391
0.5,6.6931,3.2525,3.9514,1.5053,6.0749,10.7318,3.9514,7.6003,2.4192,4.1194
0.5833,6.6931,1.4381,3.6893,4.4688,12.8822,6.3034,9.6835,5.2214,4.0387,7.3987
0.6667,2.1437,4.0656,2.6342,5.2147,4.2672,11.4307,5.927,7.3584,4.4822,7.6474
0.75,1.5389,6.2496,1.5792,6.8544,3.2726,4.6637,6.3235,4.0387,3.071,9.5693
0.8333,5.6851,4.9997,1.848,7.345,7.1501,8.1648,4.9392,2.6141,11.2157,8.1178
0.9167,3.481,4.9997,3.1651,5.2013,3.6154,3.9648,7.3114,4.0387,11.471,8.1178
1.0,0.5645,5.6246,5.0064,2.1168,4.0723,3.2659,6.3235,4.0387,7.4525,5.1408
1.0833,0,0,0,0,0,0,0,0,0,0
