! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,9.8589,11.9198,1.7824,32.4174,7.798,12.3654,40.4939,1.1697,17.4898,38.3773
2.0,25.2878,18.938,0.1114,56.0342,11.3071,19.2165,52.0238,25.9562,9.8032,21.723
3.0,6.2384,14.5377,4.4003,25.9562,16.71,34.534,42.1092,9.9146,14.9276,24.8979
4.0,12.9224,13.4237,13.5908,5.6257,18.3253,31.5262,16.0973,3.7319,13.3123,17.824
5.0,23.8953,18.2696,11.0286,6.5726,22.5585,19.2165,25.5663,1.2254,15.4846,5.3472
6.0,8.0765,22.8927,36.9848,6.9625,35.1467,27.0145,26.4018,6.1827,22.9484,21.3888
7.0,72.41,41.3294,24.5637,3.1749,27.2373,4.0661,23.4497,6.7954,17.7683,39.3242
8.0,48.9046,52.6922,9.1905,22.0015,23.7839,12.0869,12.5882,16.71,19.9963,11.8084
9.0,17.824,20.9989,23.7282,60.9358,36.4278,13.0338,18.0468,17.3227,19.4393,16.4315
10.0,5.2915,30.8578,29.7995,83.4943,51.5782,14.8719,24.0067,9.3019,26.8474,54.8645
11.0,8.2436,25.0093,32.1946,58.6521,52.5808,30.6907,9.8032,53.8619,25.5663,1.0026
12.0,4.6231,7.798,57.3153,8.2993,21.5559,11.7527,7.6309,58.1508,9.1905,3.1749
13.0,11.2514,29.4653,52.9707,4.1218,25.1764,4.9573,7.0739,58.8192,16.9885,4.2332
14.0,11.9755,27.6829,44.2258,7.6866,46.9551,35.091,14.3706,57.5381,24.8422,2.228
15.0,16.3201,37.3747,13.4794,34.4226,44.0587,26.6803,26.0119,36.5392,26.7917,4.0104
16.0,18.3253,22.0015,10.2488,11.0843,12.7553,11.0286,27.7943,27.85,25.4549,22.2243
17.0,27.6829,28.8526,4.3446,4.5117,20.3305,14.0364,10.4159,14.2592,42.0535,80.8207
18.0,34.9239,24.1738,18.938,15.9859,5.7928,25.7891,34.8125,22.8927,32.5288,47.0665
19.0,24.8422,26.3461,35.4252,10.3602,14.6491,38.3773,38.2102,50.13,25.3992,1.0583
20.0,22.28,19.7178,10.026,9.0234,6.4612,53.7505,22.6699,9.3019,24.1738,12.254
21.0,40.5496,22.6142,59.4319,15.039,1.7267,15.9859,16.2644,24.7308,20.052,7.241
22.0,41.218,10.3602,35.2024,27.6272,0.4456,23.4497,24.8979,25.3992,35.648,45.8968
23.0,41.4408,16.71,13.7022,20.8875,14.2592,44.2815,14.9276,14.2592,51.2997,26.9031
24.0,22.6142,13.0338,14.3149,26.1233,39.3799,33.1972,21.3331,4.9573,18.9937,46.8994
25.0,0,0,0,0,0,0,0,0,0,0
