! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,1.7528,10.7891,5.5231,19.4438,2.4772,11.7941,4.6428,5.6555,5.7412,4.0119
0.1667,6.2943,6.2242,14.3648,8.1405,8.0782,3.6691,4.6506,5.8737,5.492,3.4743
0.25,7.4005,4.6351,9.9478,7.7822,8.756,2.3214,5.1881,7.0422,10.1971,0.2804
0.3333,4.1832,13.0249,8.8416,8.125,10.7736,0.7712,5.5465,8.4444,9.6752,3.116
0.4167,2.9836,7.8991,7.7355,5.1414,10.5477,3.2874,10.4931,9.7998,8.6235,4.6584
0.5,7.2447,7.3382,7.7355,5.009,4.9389,11.2098,11.0462,10.8203,6.271,4.4559
0.5833,5.9048,5.305,5.5231,2.0955,5.1648,11.0151,8.6703,3.8093,7.8445,7.3615
0.6667,9.0052,3.1238,4.4169,2.7031,5.8347,2.7031,8.6703,2.7031,5.492,12.0044
0.75,8.608,5.601,4.4169,3.7003,6.5124,7.7355,6.5592,3.6146,5.492,6.4813
0.8333,7.0967,3.6769,2.2124,4.1131,5.1648,9.6674,5.157,5.9827,4.97,17.325
0.9167,15.7592,4.1599,4.4169,3.8638,5.6088,7.346,3.9573,9.7219,2.8745,10.7502
1.0,1.6671,6.1229,2.7654,7.7822,4.043,6.38,3.3185,4.4325,5.2271,3.9807
1.0833,0,0,0,0,0,0,0,0,0,0
