! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,13.9464,15.6748,59.1232,11.6518,7.5096,84.4532,6.7944,11.4432,2.2946,7.5394
4.0,13.5888,11.5922,5.5428,10.8472,7.7778,0.0,13.2312,10.0128,19.3998,50.064
6.0,6.854,3.9038,0.0,1.5794,11.92,0.0,13.6186,18.8336,47.8886,16.9562
8.0,10.5492,25.6578,5.4832,1.043,13.6186,0.0,18.178,14.5424,7.3904,0.3278
10.0,5.4236,29.055,63.5336,2.1158,11.0558,0.0,18.2972,23.6016,3.427,0.745
12.0,1.1622,23.1546,22.4692,5.0362,19.4594,0.0,16.4496,18.5952,0.5066,0.5364
14.0,6.7348,26.6412,0.0,10.8472,11.3538,0.0,16.688,1.4304,2.7118,0.0
16.0,8.8506,29.6808,0.0,19.3104,11.8902,0.0,16.8072,0.0,0.0,0.0
18.0,19.668,23.3632,0.0,15.347,25.6578,0.0,10.5492,0.0,0.447,0.0
20.0,13.1716,9.0592,0.0,88.059,21.2474,29.0848,9.387,0.0,0.5066,0.0
22.0,26.9988,5.9898,0.0,18.5058,13.1716,32.8098,9.7148,0.0,5.513,0.0
24.0,16.688,0.6854,44.104,1.043,12.3074,15.2576,10.8174,0.4768,4.1422,0.0
26.0,27.1776,12.3372,39.8128,0.2682,12.7544,19.4594,6.6156,6.9136,0.447,0.0
28.0,25.5684,1.6688,17.0754,0.0,23.244,47.8886,12.3968,11.2048,10.8472,0.0
30.0,9.238,2.9204,0.0,0.0,10.1916,10.1022,12.665,21.2176,10.0724,0.0
32.0,1.8774,0.0,0.0,0.0,2.2052,1.4304,12.7544,22.1712,0.447,62.0436
34.0,2.2946,0.0,0.0,0.0,0.9834,2.384,14.9596,10.0128,5.3938,48.6336
36.0,3.1886,2.6522,0.0,0.0,2.6224,16.3304,18.0886,18.1184,9.9532,45.8026
38.0,2.6224,16.7774,0.0,0.0,5.066,0.0,17.4032,16.9264,31.6178,0.6556
40.0,9.4168,24.0784,0.0,10.0426,12.4266,0.0,8.2844,20.264,38.9188,0.0
42.0,11.5326,10.579,0.0,36.4752,21.605,3.5164,6.9732,12.8736,18.1482,0.0
44.0,9.0294,14.1252,0.0,45.2066,16.39,16.9562,7.8076,0.9536,13.2908,46.4582
46.0,28.1312,4.4998,33.5548,12.963,10.7876,10.3406,9.3274,43.3888,61.09,9.089
48.0,24.287,3.9038,7.301,7.6586,12.7544,7.9864,10.1916,15.0192,3.5462,9.1486
50.0,0,0,0,0,0,0,0,0,0,0
