! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,8.8051,4.1447,11.6319,0.0,15.3755,33.9216,9.6455,4.2784,6.4749,3.0942
0.5,7.3917,4.8896,13.3509,7.0288,28.459,22.3279,14.3632,8.8242,9.2635,3.3234
0.75,3.3998,9.3972,7.4108,23.4357,21.1055,14.6115,14.3632,9.3399,7.831,3.3807
1.0,4.6413,10.1421,7.4108,6.7996,11.4027,4.0874,19.8258,5.921,10.5241,3.2279
1.25,8.5377,16.5406,4.6986,17.7439,24.1615,11.078,17.3428,7.7546,9.5882,3.8582
1.5,11.0589,10.1421,5.6918,22.1178,7.5636,11.5746,10.6578,19.482,2.8459,5.73
1.75,11.1735,18.6034,11.8611,13.1408,6.9333,15.7193,12.8734,10.6196,5.6536,4.5076
2.0,9.4163,17.6675,18.7753,10.7342,3.4189,11.5746,21.0482,14.6497,10.7724,8.7096
2.25,12.4914,11.46,14.8216,7.2198,1.4325,4.7177,11.8993,12.0521,11.1162,12.3959
2.5,9.2444,13.1599,7.4108,7.8883,2.2156,18.4315,8.4231,12.0521,19.2337,8.6714
2.75,10.4286,12.033,5.6918,5.6918,3.1133,9.932,4.9469,16.2923,15.5665,15.5283
3.0,6.7232,13.1599,11.6128,15.9867,8.5759,3.629,8.1748,9.2062,8.6332,19.5393
3.25,17.1327,14.8598,21.7358,7.2198,19.9786,1.6044,3.4762,18.8517,5.2907,14.3823
3.5,11.3454,6.3985,11.1162,1.9673,17.3237,1.6808,3.7245,11.0207,6.3985,20.055
3.75,26.7018,7.7164,6.6659,6.7996,4.8514,5.8637,2.9796,10.9825,3.1324,10.2949
4.0,15.853,9.7792,10.3713,7.8883,3.4762,5.7873,11.4027,7.7546,11.8993,27.2557
4.25,6.6468,7.3344,10.8679,14.6688,7.3153,6.1884,4.202,5.7682,26.3007,12.7015
4.5,10.0084,3.5717,9.8747,14.6688,4.2975,8.2703,11.651,6.1502,20.4752,14.3441
4.75,0,0,0,0,0,0,0,0,0,0
