! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.5,11.425,14.55,19.675,3.75,1.7125,2.225,2.225,9.8,1.575,4.4375
1.0,5.0375,17.9375,0.0,10.3875,1.9,2.65,12.4875,6.9125,2.025,3.875
1.5,0.525,15.2,0.4625,13.5625,9.75,6.7125,0.55,7.3875,2.5375,9.15
2.0,1.325,2.8875,38.2375,2.8875,9.5,5.8,6.375,4.675,4.2375,15.8
2.5,3.1875,10.1875,15.1125,8.6625,4.175,4.35,15.8,5.05,7.75,9.7
3.0,4.5125,9.15,0.9125,22.8,15.3625,6.05,3.05,7.9625,13.225,5.5375
3.5,1.0625,4.725,0.9125,23.9625,3.8625,9.75,5.2625,6.225,14.0,3.05
4.0,0.8,3.275,0.0,6.925,4.125,15.1625,3.325,8.6125,0.0,0.8375
4.5,4.5125,4.725,0.0,2.3125,2.275,20.325,3.875,5.025,0.0,2.775
5.0,0.8,2.6625,0.0,2.025,13.7625,16.45,9.425,4.55,5.4875,3.05
5.5,18.8375,9.4625,0.0,2.3125,1.6375,6.3875,17.7375,3.9875,13.3125,5.2625
6.0,5.0375,5.6125,0.4625,4.9125,2.875,0.3875,12.2,4.1375,9.2625,12.2
6.5,12.2125,6.5875,0.0,6.6375,0.9,0.0,11.9125,5.2125,3.1,15.525
7.0,14.0625,3.2875,0.0,4.625,0.6875,0.9625,1.1125,6.6875,9.7,4.9875
7.5,22.2875,1.4125,0.0,2.6,0.6625,1.9375,10.25,9.8,16.1,13.575
8.0,11.675,0.7375,20.6,1.15,24.175,6.2875,0.55,8.725,9.4,5.5375
8.5,4.775,3.8,25.1875,2.6,18.0375,15.6875,5.2625,8.475,5.725,5.5375
9.0,2.925,8.8,3.4375,2.8875,9.6,3.875,3.6,11.775,7.5625,4.1625
9.5,0,0,0,0,0,0,0,0,0,0
