! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
3.0,10.6785,49.2793,9.492,11.865,41.5275,24.8374,18.0348,20.6451,5.2997,51.2568
6.0,46.9854,4.9042,35.3577,35.7532,23.4927,19.2213,17.7184,76.2524,18.3512,19.8541
9.0,22.8599,1.5029,10.283,26.3403,40.0246,62.0144,10.8367,23.9673,7.9891,39.7873
12.0,5.3788,78.309,16.0573,60.4324,45.9571,63.5173,20.6451,0.2373,46.9854,42.7931
15.0,3.3222,83.9251,20.566,136.6848,44.296,83.7669,6.4862,9.5711,2.5312,10.9158
18.0,1.3447,44.3751,14.7126,84.3206,30.6908,74.354,8.9383,19.3795,49.4375,8.4637
21.0,37.5725,50.3076,7.91,44.296,38.8381,56.4774,13.8425,26.9731,126.9555,2.4521
24.0,57.6639,44.0587,71.3482,30.058,26.7358,37.8889,20.2496,42.714,64.7829,0.6328
27.0,87.801,80.682,40.6574,13.1306,55.6864,31.5609,31.0863,17.7975,140.9562,6.0116
30.0,64.862,25.1538,27.685,6.4862,45.5616,3.0058,14.7126,0.8701,53.0761,50.7822
33.0,47.0645,16.3737,10.5203,0.9492,29.8998,3.164,39.55,1.8984,0.3164,57.4266
36.0,42.3976,28.8715,14.8708,0.9492,27.1313,4.0341,48.1719,5.0624,8.4637,39.3127
39.0,29.267,41.7648,47.5391,1.0283,48.9629,28.0805,40.9738,74.9868,1.1074,99.7451
42.0,37.8889,33.4593,6.8817,7.119,36.386,17.5602,55.9237,66.7604,2.2148,81.5521
45.0,62.9636,10.9949,61.2234,12.8933,34.013,73.1675,64.5456,49.7539,15.3454,72.5347
48.0,55.7655,23.4136,37.0979,51.9687,31.9564,29.7416,52.9179,41.2902,22.0689,67.7096
51.0,42.6349,38.5217,71.5064,73.9585,19.9332,3.7968,55.8446,23.1763,8.3846,20.566
54.0,39.3127,29.9789,38.4426,48.1719,27.7641,12.2605,86.2981,51.1777,32.8265,45.9571
57.0,26.4985,22.7808,77.518,1.8193,29.267,4.746,54.4999,76.1733,9.8875,38.6799
60.0,24.6001,20.3287,36.3069,27.3686,14.7126,19.9332,27.7641,44.6915,2.2939,20.566
63.0,12.3396,22.2271,37.177,61.7771,20.3287,64.071,19.0631,32.6683,119.441,0.6328
66.0,2.6894,16.6901,62.0144,12.5769,21.9107,57.4266,23.4136,27.9223,11.7859,2.4521
69.0,16.1364,16.0573,18.6676,0.7119,23.4136,10.5994,40.7365,29.4252,31.7982,2.4521
72.0,12.9724,7.0399,17.1647,40.341,32.5101,5.7743,18.7467,27.6059,8.701,8.4637
75.0,0,0,0,0,0,0,0,0,0,0
