! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,15.9728,15.5172,17.8086,6.5526,8.5894,11.9796,18.358,13.2124,14.1638,12.4218
0.1667,7.8524,16.1202,13.1186,13.936,12.9042,14.9276,23.584,29.0646,19.095,16.549
0.25,5.3064,16.2006,12.1806,11.9528,17.5272,14.0834,17.0314,27.939,16.7902,22.3378
0.3333,12.1404,32.2806,11.2426,5.9764,10.9746,20.2742,19.9794,17.3664,14.4854,23.1552
0.4167,13.0248,8.9244,22.4852,11.9528,24.5622,15.879,4.9178,12.0734,12.8372,13.2392
0.5,18.8002,19.028,16.8706,27.8854,20.9308,14.7802,5.896,9.8088,15.477,14.0566
0.5833,34.2906,6.5392,13.1186,23.8922,11.3498,13.1722,16.7098,11.6982,15.477,10.7468
0.6667,16.7902,12.4084,13.1186,17.9158,18.4652,18.1704,14.74,6.0434,13.4938,10.7468
0.75,9.8222,6.9814,14.0566,13.936,8.6966,10.7334,12.7836,6.7938,12.1806,10.7468
0.8333,0,0,0,0,0,0,0,0,0,0
