! Written by JB Pacific Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,96.5888,106.1242,53.9882,15.6408,30.3212,27.7144,35.4662,62.083,39.6508,36.2894
4.0,31.4874,0.343,63.3178,30.184,57.8984,21.1288,28.1946,82.32,30.6642,31.3502
6.0,0.8232,62.4946,12.8968,21.5404,84.9954,13.9258,54.6742,46.2364,7.7518,36.358
8.0,0.343,65.7874,1.029,9.4668,83.2804,16.807,52.4104,44.3842,47.9514,33.8884
10.0,4.7334,0.8918,4.6648,13.7886,38.8276,10.976,14.063,38.8962,35.7406,41.2972
12.0,1.7836,5.6252,23.1868,16.6012,48.5002,25.1762,25.5192,22.0892,62.6318,50.2838
14.0,36.4952,0.0,54.6056,2.8126,15.5722,18.865,44.0412,15.6408,23.8042,62.6318
16.0,27.6458,0.0,37.1126,17.6302,40.4054,35.3976,29.7724,46.5108,28.0574,24.2158
18.0,113.7388,0.0,3.6358,42.9436,35.672,55.2916,41.846,41.846,33.8884,54.537
20.0,61.2598,0.0,5.6938,40.8856,32.8594,55.4974,38.2102,65.7874,64.827,49.2548
22.0,5.3508,0.0,132.3294,39.0334,20.6486,89.2486,86.0244,45.8248,29.6352,63.112
24.0,7.7518,0.0,65.3758,87.9452,45.4818,78.1354,34.5744,31.4874,52.2046,42.4634
26.0,28.6062,115.6596,47.8828,111.5436,19.3452,70.5208,79.1644,31.4188,46.648,49.5292
28.0,52.6162,12.691,36.5638,38.416,11.9364,61.3284,13.377,12.4852,57.3496,34.7116
30.0,55.0172,155.1732,19.0708,9.8098,27.7144,27.9888,14.2002,30.7328,48.6374,19.7568
32.0,52.8906,117.3746,46.8538,56.5264,39.6508,21.4032,26.9598,24.01,45.1388,21.8148
34.0,43.9726,7.9576,36.0836,95.011,21.952,2.4696,32.242,29.9782,19.9626,11.1132
36.0,64.8956,35.8778,41.7088,36.2208,30.9386,54.1254,35.2604,14.2688,11.4562,23.3926
38.0,0,0,0,0,0,0,0,0,0,0
