EventID,Duration,TimeStep,Region,Area,Increments
82,720,30,East Coast (South),40000,5,4.17,4.05,4.46,4.38,3.84,3.86,4.49,4.6,6.18,6.37,4.83,4.07,4.02,4.17,4.2,2.94,4.46,3.72,3.31,2.51,3.15,4.05,3.17
83,720,30,East Coast (South),40000,3.46,3.15,3.64,3.61,4.27,3.99,3.94,3.97,4.49,4.51,5.63,5.82,4.59,4.82,4.89,4.41,5.53,6.87,3.28,3.89,4.48,1.92,2.43,2.41
84,720,30,East Coast (South),40000,2.81,3.69,3.27,3.06,3.78,4.02,4.35,5.27,5.18,5.06,5.16,4.71,4.35,3.67,3.67,3.65,4,4.98,5.1,4.51,4.24,2.98,3.71,4.78
85,720,30,East Coast (South),40000,2.95,2.94,2.9,3.24,4.51,2.99,3.95,5.09,4.86,6.26,5.8,7.41,3.99,5.43,6.24,7.49,4.74,2.74,5.01,4.4,1.86,1.71,1.84,1.65
86,720,30,East Coast (South),40000,2.89,3.28,3.9,4.59,5.29,6.11,6.28,5.17,4.9,7.43,4.36,5.29,4.45,4.84,5.74,4.22,4.18,4.41,3.21,1.85,1.15,2.59,2.2,1.67
87,720,30,East Coast (South),40000,1.69,2.66,3.1,3.38,4.59,3.52,4.69,6.36,6.93,5.69,5.54,5.22,6.73,6.21,8.08,5.3,5.15,5.08,3.45,3.63,1.37,0.31,0.84,0.48
88,720,30,East Coast (South),40000,2.71,2.97,3.34,4.07,5.13,6.19,6.21,6.01,6.06,5.54,5.83,4.5,3.94,4.03,4.09,3.39,3.25,3.39,4.66,4.11,3.74,3,2.19,1.65
89,720,30,East Coast (South),40000,1.6,2.31,2.85,3.82,3.47,3.93,4.8,5.35,5.31,5.84,4.41,4.46,4.93,6.56,7.9,5.35,4.11,3.69,3.29,4.65,3.93,2.47,2.42,2.55
90,720,30,East Coast (South),40000,3.84,8.1,7.42,5.57,4.95,5.05,4.44,6.86,7.38,5.22,3.04,3.3,2.38,2.98,6.83,3.96,2.91,1.74,2.09,3.04,4.34,2.25,1.38,0.93
91,1080,60,East Coast (South),100,7.82,7.91,8.85,7.76,7.71,8,5.31,3.66,3.64,3.16,3.86,5.18,5.97,2.63,3.18,4.68,3.93,6.75
92,1080,60,East Coast (South),100,3.71,1.82,3.87,6.33,11.47,15.24,3.12,1.45,7.98,11.18,3.64,6.38,6.29,2.25,2.84,6.88,2.87,2.68
93,1080,60,East Coast (South),100,2.01,3.21,3.78,7.56,4.31,6.32,5.68,9.04,6.96,4.48,5.46,4.87,12.31,9.95,5.87,2.17,3.78,2.24
94,1080,60,East Coast (South),100,1.99,2.5,5.24,5.53,3.73,4.76,11.32,13.52,7.25,10.23,7.94,1.27,2.66,2.67,5.81,5.92,4.58,3.08
95,1080,60,East Coast (South),100,0.99,4.3,3.81,6.94,7.97,12.19,8.36,5.68,7.84,4.92,4.07,4.58,3.59,2.35,5.56,6.23,7.7,2.92
96,1080,60,East Coast (South),100,2.87,3.03,2.08,3.66,4.8,5.68,5.61,8.67,7.79,5.13,7.25,9.4,10.52,3.22,8.35,3.38,4.06,4.5
97,1080,60,East Coast (South),100,9.12,3.43,4.74,4.43,6.41,10.88,6.49,3.12,2.42,2.25,3.58,3.45,2.03,3.38,7.58,9.02,10.19,7.48
98,1080,60,East Coast (South),100,6.27,8.59,3.93,2.23,2.93,7.85,9.46,10.21,10.08,6.33,13.15,4.65,1.83,3.11,2.95,3.31,0.43,2.69
99,1080,60,East Coast (South),100,4.75,6.12,10.83,8.56,3.89,3.85,5.86,5.13,3.67,7.23,5.56,2.82,3.34,1.54,5.11,6.92,7.03,7.79
100,1080,60,East Coast (South),100,8.42,3.27,2.47,1.48,4.9,3.22,4.47,7.15,5.71,6.31,7.2,5.69,7.14,7.08,6.45,8.18,5.44,5.42
101,1080,60,East Coast (South),200,7.06,7.05,8.09,7.48,6.15,6.87,6.04,3.16,3.52,3.12,4.19,5.46,6.48,3.14,3.96,5.72,4.64,7.87
102,1080,60,East Coast (South),200,7.64,8.81,5.12,3.21,3.91,5.44,2.28,5.05,4.65,4.24,4.99,4.1,5.32,5.45,6.71,5.77,9.47,7.84
103,1080,60,East Coast (South),200,1.82,3.44,5.01,4.44,3.52,2.92,3.39,5.56,9.02,5.08,7.1,7.69,14.28,11.24,6.66,2.43,4.72,1.68
104,1080,60,East Coast (South),200,3.47,2.77,2.36,3.73,4.66,5.42,5.32,9.11,7.13,4.98,6.93,8.88,10,3.79,7.97,3.1,4.63,5.75
105,1080,60,East Coast (South),200,4.74,4.93,5.5,6.32,5.21,5.09,5.95,5.63,6.14,7.17,6.64,7.2,6.49,5.35,4.53,5,4.07,4.04
106,1080,60,East Coast (South),200,1.77,1.99,4.01,3.87,8.12,9.52,12.09,8.43,5.67,6.31,5.19,5.03,3.1,2.03,2.28,7.27,8.74,4.58
107,1080,60,East Coast (South),200,4.44,2.67,6.03,8.4,10.33,12.04,2.58,1.21,7.05,10.97,3.31,5.58,6.82,2.64,2.87,7.27,2.96,2.83
