Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0003,0.0002,0.0002,0.0002,0.0005,0,0,0,0.0001,0.0005,0,0.0001,0.0003,0.0013,0.0018,0.0001,0.0005,0.0007,0.0001,0.0001,0.0002,0.0004,0.001,0.0004,0.0006,0.0004,0.0006,0.0007,0.0002,0.0004,0.0001,0.0001,0,0.0004,0.0006,0.0001,0,0,0,0,0.0002
0.17,0.0748,0.0505,0.0423,0.0361,0.1043,0.0034,0.0007,0.0046,0.0144,0.1174,0.0018,0.0196,0.0768,0.1554,0.2489,0.0219,0.0806,0.1419,0.015,0.0163,0.0357,0.0987,0.1555,0.0858,0.0796,0.0798,0.1234,0.0584,0.0541,0.0942,0.0122,0.0233,0.0057,0.095,0.1318,0.014,0.0052,0.003,0.0016,0.0079,0.0357
0.25,0.3888,0.3454,0.2952,0.2146,0.513,0.024,0.0047,0.0324,0.1008,0.6775,0.0126,0.1374,0.3652,0.4586,0.7391,0.1409,0.2734,0.61,0.1055,0.1131,0.2069,0.577,0.4954,0.4733,0.247,0.3671,0.4975,0.1662,0.313,0.6207,0.0817,0.1641,0.0406,0.6565,0.8162,0.0984,0.0366,0.0211,0.0115,0.0417,0.2467
0.33,0.8225,0.8989,0.8874,0.4874,1.0556,0.0803,0.016,0.0992,0.332,1.4808,0.0426,0.4079,0.7487,0.782,1.2214,0.3367,0.5081,1.1902,0.3486,0.3677,0.4636,1.2753,0.8796,1.0172,0.4404,0.7553,0.9737,0.2848,0.6957,1.5086,0.2061,0.548,0.1363,1.9081,1.8515,0.3128,0.1226,0.0713,0.0389,0.0922,0.7956
0.42,1.2887,1.559,1.6482,0.8014,1.6192,0.1894,0.0382,0.187,0.7686,2.3346,0.1029,0.76,1.1538,1.0665,1.6041,0.5711,0.7455,1.7614,0.8142,0.7586,0.7576,2.0294,1.2367,1.6019,0.6267,1.179,1.4662,0.3942,1.1241,2.5096,0.3606,1.2555,0.3256,3.4328,2.9629,0.6115,0.2922,0.1715,0.0944,0.1527,1.7516
0.5,1.7353,2.2475,2.4755,1.124,2.1399,0.3353,0.0691,0.2838,1.3411,3.1349,0.2045,1.155,1.5364,1.2918,1.8757,0.8215,0.963,2.262,1.5261,1.1798,1.0587,2.7486,1.5357,2.1601,0.7889,1.5953,1.924,0.4856,1.551,3.4957,0.5317,2.1358,0.6373,5.0017,4.0085,0.9569,0.57,0.3391,0.1885,0.2189,2.8129
0.58,2.1285,2.9074,3.299,1.4306,2.5805,0.4963,0.105,0.3815,1.9305,3.8213,0.3569,1.5633,1.8681,1.4491,2.0428,1.0696,1.1447,2.6617,2.3166,1.5849,1.3439,3.3773,1.7606,2.6491,0.9163,1.9727,2.3144,0.5529,1.943,4.3848,0.7079,3.0943,1.0923,6.4699,4.9072,1.324,0.9494,0.5884,0.3312,0.2864,3.8014
0.67,2.3942,3.4483,4.0178,1.6718,2.8525,0.6558,0.1428,0.4683,2.4658,4.276,0.5644,1.9375,2.0811,1.4901,2.0425,1.2797,1.2443,2.8688,3.0619,1.9254,1.5664,3.809,1.8469,2.9813,0.974,2.2347,2.5472,0.5778,2.2342,5.046,0.8666,4.0334,1.6404,7.6484,5.5162,1.6738,1.3497,0.9222,0.528,0.3445,4.5981
0.75,2.5686,3.8469,4.592,1.8499,3.0192,0.8039,0.1806,0.5394,2.9142,4.5441,0.8086,2.2549,2.222,1.516,2.0355,1.4452,1.3175,2.9865,3.7096,2.1858,1.7306,4.0756,1.903,3.1916,1.0155,2.4267,2.7077,0.596,2.4363,5.4753,0.9998,4.8956,2.1905,8.4916,5.8696,1.9852,1.7386,1.2951,0.7836,0.3946,5.1777
0.83,2.7078,4.1673,5.0465,2.0012,3.1477,0.9352,0.217,0.5965,3.2674,4.7491,1.0605,2.5256,2.3334,1.5338,2.0311,1.5906,1.3747,3.0732,4.2406,2.3693,1.8704,4.2827,1.9433,3.3582,1.0464,2.5854,2.8334,0.6091,2.6025,5.802,1.1206,5.6516,2.712,9.0947,6.1338,2.2559,2.0979,1.6695,1.1018,0.4413,5.5613
0.92,2.8175,4.4362,5.4382,2.1289,3.2457,1.0476,0.2512,0.6462,3.5299,4.906,1.31,2.7703,2.4204,1.5459,2.0284,1.7184,1.4187,3.1365,4.6534,2.5064,1.9882,4.444,1.972,3.4887,1.0694,2.7148,2.9309,0.6185,2.7384,6.0614,1.231,6.3034,3.186,9.5828,6.3354,2.5052,2.4168,2.0304,1.4795,0.4842,5.7974
1,2.9033,4.6595,5.7718,2.2355,3.3199,1.1477,0.2841,0.689,3.7366,5.0253,1.55,2.9886,2.4878,1.5542,2.0267,1.8294,1.4525,3.1825,4.964,2.6161,2.0865,4.5684,1.9923,3.5901,1.0862,2.8194,3.006,0.6252,2.8483,6.2653,1.3307,6.8925,3.6022,9.9738,6.4882,2.7332,2.6902,2.3672,1.8743,0.5231,5.9719
