Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0001,0,0,0,0.0001,0,0,0,0,0,0,0,0,0.0003,0.0002,0,0.0002,0.0001,0,0,0,0,0.0002,0,0.0002,0.0001,0.0001,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0103,0.0046,0.0048,0.0011,0.0129,0,0.0003,0.0009,0.002,0.0094,0.0004,0.0025,0.007,0.0409,0.0244,0.0072,0.0284,0.0216,0,0,0.0049,0.0066,0.0337,0.0089,0.0275,0.0164,0.0223,0.0151,0,0,0.0023,0.0022,0.0004,0.0041,0.0076,0,0,0.0001,0,0.0035,0.0021
0.25,0.0793,0.0436,0.0456,0.011,0.0948,0,0.0032,0.0083,0.0191,0.0779,0.0034,0.0244,0.0498,0.1834,0.1153,0.0638,0.1472,0.1413,0,0.0026,0.041,0.0556,0.1657,0.0719,0.1291,0.1147,0.1388,0.0668,0.0164,0.009,0.021,0.0213,0.004,0.0392,0.0653,0,0,0.0007,0,0.0265,0.0202
0.33,0.2334,0.1576,0.1816,0.0377,0.2711,0,0.0133,0.0334,0.0797,0.2395,0.0147,0.0969,0.1407,0.4127,0.2651,0.2103,0.3613,0.3789,0,0.0385,0.1264,0.1831,0.393,0.2165,0.3017,0.324,0.3711,0.1689,0.0688,0.0536,0.0739,0.0909,0.018,0.1533,0.2052,0,0,0.0032,0,0.0795,0.0858
0.42,0.4356,0.3386,0.4206,0.0861,0.4941,0.0142,0.036,0.0778,0.2121,0.4585,0.0409,0.2248,0.3314,0.6204,0.4132,0.424,0.5833,0.6558,0,0.1242,0.2792,0.9307,0.6186,0.4103,0.4676,0.5891,0.6452,0.3074,0.157,0.1391,0.1578,0.246,0.0528,0.4164,0.3927,0,0,0.009,0,0.1511,0.2269
0.5,0.6282,0.5427,0.7136,0.1556,0.7003,0.0619,0.0715,0.1323,0.4171,0.6718,0.0877,0.384,0.7044,0.7791,0.6087,0.6432,0.7651,0.8957,0.0989,0.2276,0.64,1.8007,0.8016,0.598,0.5989,0.8374,1.2221,0.4637,0.2587,0.246,0.2531,0.4827,0.1214,1.162,0.7509,0,0,0.0196,0,0.2211,0.4284
0.58,0.8054,0.7437,1.0121,0.2491,0.8871,0.1324,0.1146,0.1872,0.6626,1.1,0.1605,0.55,1.0922,0.9061,0.9029,0.847,0.9159,1.1045,0.2682,0.3577,1.1233,2.6675,0.9552,0.7725,0.7481,1.0655,1.8792,0.7618,0.3498,0.3614,0.3496,0.7702,0.2369,2.3509,1.3699,0,0,0.0361,0,0.2865,0.6524
0.67,0.9829,0.9483,1.3156,0.3676,1.0735,0.2183,0.1604,0.2421,1.1497,1.6197,0.2652,0.7233,1.5078,1.0394,1.2638,1.0479,1.068,1.3114,0.6712,0.8412,1.7125,3.5891,1.1136,0.9476,0.9685,1.2954,2.4831,1.5998,0.4025,0.5647,0.4505,1.0824,0.4065,3.6918,2.2934,0,0,0.0602,0,0.353,1.0241
0.75,1.1776,1.3073,1.8993,0.4759,1.2784,0.4788,0.2077,0.3,1.8138,2.2645,0.5252,0.9128,1.9803,1.1849,1.7716,1.266,1.2331,1.5387,1.465,1.7543,2.4682,4.6646,1.2865,1.1403,1.1999,1.5483,3.0968,2.7147,0.4737,0.9753,0.5628,1.4198,0.6227,5.1665,3.6787,0,0,0.0923,0,0.4273,1.9859
0.83,1.3953,1.885,2.7628,0.8064,1.7091,1.0926,0.2582,0.3634,2.5651,3.0265,1.2097,1.1248,2.4944,1.3366,2.2985,1.5021,1.404,1.7793,2.3924,3.1912,3.5351,5.9714,1.4673,1.3482,1.4255,1.8176,3.6869,3.991,0.583,1.534,0.6882,1.7916,0.8737,6.8165,5.6419,0,0,0.1314,0,0.508,3.0146
0.92,1.9447,2.6571,3.8937,1.5479,2.3431,1.9336,0.3171,0.4372,3.452,4.1998,1.9112,1.3739,3.1535,1.5774,3.0666,1.7867,1.6554,2.0926,3.4688,5.0687,5.1425,7.8219,1.9268,1.6015,1.8297,2.2494,4.5397,5.5172,0.8287,2.2875,0.8375,2.2242,1.1574,8.7839,8.636,0.1793,0,0.177,0,0.6099,4.1934
1,2.7892,3.7939,5.4864,2.8969,3.3217,3.1949,0.3908,0.5304,4.5819,5.8758,2.621,1.6892,4.0795,1.9017,4.0871,2.1775,2.0054,2.5287,4.7783,7.5626,7.5781,10.6273,2.7263,1.9454,2.4098,3.2654,5.8157,7.605,1.6783,3.4302,1.0338,3.0376,1.7886,11.3663,13.5839,1.1634,0,0.2306,0,0.7532,5.6478
1.08,3.9035,5.3939,7.7222,5.2455,4.5943,5.1809,0.4837,0.6491,6.2363,7.892,3.3858,2.089,5.1851,2.2527,5.1751,2.6639,2.3989,3.0354,6.4089,10.8452,10.8386,14.3707,3.6584,2.3586,2.994,4.5631,7.2217,10.356,3.1423,5.2203,1.2801,4.5788,2.8873,14.7986,19.7801,3.4822,0.212,0.3473,0,0.9489,7.4606
1.17,5.0219,7.227,10.3238,8.9508,5.8265,8.2295,0.5951,0.7814,8.0228,9.7331,4.2167,2.5391,6.2262,2.5105,5.9324,3.6366,2.7139,3.4995,8.3611,14.8173,14.6412,18.5957,4.3219,2.7793,3.2065,5.7798,8.1579,13.3648,5.4818,7.6735,1.5481,6.6918,4.5638,18.6363,26.5696,8.2449,1.1937,0.4742,0.0894,1.291,9.5607
1.25,5.8341,8.8559,12.6855,14.6251,6.6756,12.549,0.7154,0.9086,9.625,10.9237,5.0784,2.9851,7.017,2.6772,6.3648,4.4333,2.9205,4.215,10.6119,19.008,18.592,22.7754,4.6371,3.5114,3.1419,6.5779,8.4355,15.4213,8.7028,10.8591,1.8001,9.2174,6.9791,22.2464,33.0926,16.4957,3.4284,0.6308,0.7976,1.5162,11.6085
1.33,6.3642,10.1405,14.3766,20.5057,7.2055,18.0954,0.8316,1.1005,10.7505,11.594,5.9255,3.3923,7.6332,2.794,6.6368,4.949,3.0588,4.7833,13.0028,23.0588,22.5979,26.9474,4.7584,4.1598,3.0056,7.0378,8.39,16.439,11.8473,14.7382,2.024,11.8361,10.3839,25.3709,39.4896,26.2065,8.5921,0.9081,2.1165,1.6494,13.2649
1.42,6.7509,11.1873,15.5247,25.8837,7.5913,24.2026,0.9354,1.4423,11.3409,12.0341,6.7425,3.9513,8.1831,2.9096,6.9187,5.2888,3.1803,5.2853,15.311,26.8624,26.6295,31.3153,4.869,4.7608,2.9534,7.35,8.3372,16.9854,14.7011,18.7623,2.2291,14.2598,14.7774,28.4536,46.1128,36.939,15.5557,1.7319,4.1467,1.7387,14.4222
1.5,7.1118,12.0194,16.4004,30.5971,7.9654,30.3308,1.0265,1.6962,11.5729,12.4629,7.4996,4.7052,8.8053,3.032,7.2341,5.5681,3.3037,5.785,17.4282,30.513,30.6835,36.0171,5.0102,5.3632,2.9721,7.647,8.3976,17.4207,17.2592,22.965,2.4274,16.4311,19.0557,31.8979,53.3159,48.5232,24.0931,3.2539,7.0627,1.819,15.2515
1.58,7.4715,12.7708,17.2061,34.6563,8.3498,36.1506,1.1101,1.8992,11.7084,12.9251,8.134,5.4703,9.5251,3.1708,7.6017,5.8308,3.4365,6.2901,19.3798,34.0903,34.7151,40.9834,5.2032,5.9741,3.0682,7.9542,8.564,17.944,19.539,27.303,2.7497,18.4097,22.9735,35.7992,61.215,60.9436,34.0002,5.6835,10.9213,1.8985,15.9532
1.67,8.6452,14.3197,18.9025,39.0267,9.7561,41.8937,1.2089,2.1825,12.3865,14.5705,8.8073,6.4502,11.0131,3.9474,9.3688,6.5837,4.0766,7.6091,21.3978,38.1878,39.7882,47.5272,6.9211,7.0686,4.4385,9.3465,10.444,20.7333,22.1644,32.6294,3.2834,20.7727,26.7497,41.2402,72.1347,74.5904,45.2768,9.2235,15.7475,2.1759,17.1563
1.75,11.728,18.1252,23.1482,46.1189,13.9516,49.2813,1.3571,2.7445,14.3302,18.9849,9.7914,8.1001,13.9759,5.9153,12.5163,8.6747,6.0864,10.573,24.2283,44.2998,47.5138,57.8657,10.3055,9.4594,7.1119,12.9173,14.7612,27.3287,26.8493,41.2468,4.2617,24.5078,31.1356,50.2306,90.2798,91.4845,58.6152,14.0904,21.6073,2.8664,19.7264
1.83,16.0524,24.2031,31.5143,57.6964,19.1327,60.5082,1.5808,3.688,17.8765,25.0802,11.2707,10.8394,17.8921,8.1535,16.0652,11.8943,8.5051,14.5226,28.9069,53.6441,57.6725,71.2609,13.5792,12.9859,9.0689,17.6569,19.6262,36.7061,34.2336,53.9722,5.8098,30.5935,37.0172,63.8143,115.653,114.7234,75.6115,20.564,28.875,3.7894,24.2441
1.92,19.5684,29.8686,40.8554,73.2771,22.2602,76.0957,2.3001,4.6664,22.4784,29.8036,13.1329,14.211,21.5102,9.0279,17.9493,14.5274,9.6263,17.7676,35.7769,65.6983,68.8,84.7074,14.1677,16.2992,8.4553,20.5319,21.7529,43.5309,42.9618,68.4833,7.5464,40.1807,45.1117,78.8164,143.4736,145.0515,97.9862,29.081,38.3068,4.4785,30.1975
2,19.8766,32.5855,45.4114,87.9133,22.252,93.3923,3.1141,5.2561,26.4815,31.1726,15.1162,17.1682,24.1059,8.918,18.4412,15.1088,9.4832,18.4218,43.6943,78.0469,79.3651,95.8592,13.126,18.0558,7.1589,20.382,20.968,45.0084,50.1296,81.1138,8.8286,49.4605,55.5233,91.7377,168.1953,179.6403,126.143,40.2823,50.8908,4.6481,35.4608
2.08,18.819,32.6438,45.0284,97.6031,21.0406,108.522,3.5103,5.3545,28.4139,30.6611,17.0472,19.0417,26.1368,8.5155,18.3479,14.491,8.9438,17.9901,50.7775,89.0973,89.5869,105.8727,11.8825,18.7187,6.1753,19.1542,19.3856,43.1613,54.8225,90.8525,9.5133,55.5659,66.691,101.7196,189.4993,214.789,158.7184,54.8493,67.0263,4.5484,38.5731
2.17,17.2552,31.3469,42.3356,101.536,19.3526,118.8975,3.5711,5.1634,27.9785,29.2217,18.7952,19.9508,27.577,7.8939,17.7276,13.4514,8.189,16.9768,55.9596,98.1051,98.8611,115.3689,10.5276,18.6621,5.2668,17.5233,17.4955,39.8262,57.089,97.8927,9.7417,57.658,76.3907,109.9617,207.4216,248.717,193.3583,73.156,86.3927,4.3091,39.1964
2.25,15.7065,29.2948,38.7789,100.7325,17.4559,123.7665,3.4436,4.8322,26.02,27.207,20.0802,20.1011,28.3725,7.2336,16.814,12.2332,7.3991,15.6504,58.8627,104.8215,106.4922,124.0786,9.2736,18.0737,4.5492,15.7676,15.562,36.0076,57.2208,102.1364,9.6162,56.8965,82.6515,116.6616,221.5905,280.2854,227.833,94.9821,108.267,3.988,38.1976
