Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0016,0.0011,0.0009,0.0008,0.0022,0.0001,0,0.0001,0.0003,0.0025,0,0.0004,0.0016,0.0062,0.0084,0.0005,0.0023,0.0031,0.0003,0.0003,0.0008,0.0021,0.0049,0.0018,0.0029,0.0017,0.0028,0.0031,0.0012,0.002,0.0003,0.0005,0.0001,0.002,0.0028,0.0003,0.0001,0.0001,0,0.0002,0.0008
0.17,0.2274,0.1543,0.1295,0.1102,0.3165,0.0104,0.002,0.0142,0.0441,0.357,0.0054,0.06,0.2332,0.4534,0.7172,0.0671,0.2373,0.4261,0.0461,0.0498,0.1088,0.3004,0.4544,0.2609,0.2339,0.2421,0.3684,0.1728,0.1649,0.2872,0.0372,0.0714,0.0176,0.2901,0.4009,0.0428,0.0159,0.0091,0.005,0.0241,0.109
0.25,1.3491,1.1877,1.0228,0.7426,1.7796,0.0839,0.0166,0.1125,0.35,2.3118,0.0442,0.4781,1.2786,1.6077,2.5172,0.487,0.9831,2.1237,0.3667,0.3905,0.7175,1.9729,1.7521,1.6284,0.8844,1.301,1.7653,0.5928,1.0802,2.1153,0.2832,0.5732,0.1422,2.2588,2.7681,0.3433,0.128,0.0741,0.0404,0.1482,0.8485
0.33,3.0584,3.3603,3.2835,1.8482,3.8784,0.3004,0.0604,0.3676,1.2228,5.4367,0.1616,1.5303,2.7773,2.7276,4.0783,1.2872,1.8789,4.299,1.29,1.3375,1.7591,4.7085,3.1353,3.7698,1.5983,2.8493,3.6058,1.0178,2.613,5.5729,0.7924,2.0493,0.5128,6.9638,6.7788,1.1699,0.4604,0.2696,0.148,0.3602,2.8702
0.42,4.8962,6.075,6.4667,3.1479,6.0427,0.7413,0.1527,0.737,2.9234,8.7127,0.413,3.043,4.3672,3.7619,5.3732,2.2827,2.8186,6.4225,3.1223,2.8696,2.9758,7.641,4.462,6.0566,2.3177,4.5759,5.5397,1.4382,4.344,9.5269,1.4641,4.9251,1.2867,13.1122,11.0333,2.4596,1.1507,0.6849,0.3808,0.6285,6.4356
0.5,7.2321,9.4544,10.4521,4.8345,8.7747,1.4229,0.3029,1.2053,5.432,12.6967,0.8849,5.0213,6.4179,5.2482,7.2822,3.5973,4.1192,9.1396,6.166,4.7488,4.561,11.236,6.306,8.9155,3.3315,6.8748,8.1101,2.0501,6.5479,14.2794,2.3712,9.1244,2.6914,20.3764,16.0998,4.1871,2.3948,1.4558,0.823,1.0071,10.9404
0.58,10.8755,14.4872,16.2141,7.4539,13.0565,2.3877,0.528,1.8831,8.743,18.8146,1.7292,7.9749,9.6445,7.5483,10.3602,5.6432,6.174,13.4584,10.4389,7.2191,7.032,16.7484,9.2151,13.3469,4.9023,10.514,12.1875,2.9569,9.9581,21.3641,3.791,15.053,5.111,30.6496,23.7753,6.7535,4.4346,2.8178,1.6257,1.6213,16.471
0.67,14.0054,20.1385,23.0667,10.1287,16.4155,3.5929,0.8292,2.6997,12.5279,24.3544,3.0361,11.6186,12.1758,8.3054,11.131,7.9226,7.3439,16.2631,15.3266,10.042,9.5107,21.8743,10.4695,17.2992,5.6222,13.4848,14.9626,3.2785,13.2605,28.7334,5.4832,22.5098,8.4859,42.2278,31.1175,10.0214,7.0524,4.8811,2.8931,2.2699,22.4424
0.75,14.6072,23.2343,28.1366,11.2378,16.68,4.8278,1.1691,3.3356,15.9891,25.4322,4.6806,14.5027,12.4667,7.5489,9.8025,9.1566,7.1684,15.8849,19.8995,12.323,10.4923,23.0963,9.7528,18.1155,5.3212,14.1064,14.9593,3.0392,14.3478,31.599,6.6067,30.0225,12.1423,49.4084,32.9085,12.9684,9.7836,7.3625,4.6124,2.6277,27.2434
