Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0002,0.0001,0.0001,0,0.0003,0,0,0,0.0043,0.0002,0,0.0001,0.0002,0.0017,0.0008,0.0002,0.0008,0.0005,0,0,0.0001,0.0002,0.0011,0.0002,0.001,0.0004,0.0005,0.0008,0,0,0.0001,0.0001,0,0.0021,0,0,0,0,0,0.0001,0
0.17,0.0399,0.0182,0.0188,0.0044,0.0497,0,0.0013,0.0034,0.0042,0.0363,0.0014,0.01,0.0268,0.148,0.0875,0.0281,0.1069,0.0822,0,0,0.0191,0.0255,0.1247,0.0345,0.1013,0.0636,0.0851,0.0539,0.0006,0,0.0089,0.0087,0.0016,0.0028,0.0308,0,0,0.0003,0,0.0135,0.008
0.25,0.218,0.1269,0.1341,0.0326,0.2564,0,0.0095,0.0245,0.0084,0.217,0.0102,0.0722,0.1344,0.4236,0.2667,0.1843,0.365,0.3685,0,0.0164,0.1154,0.1559,0.3982,0.1995,0.3081,0.3103,0.3626,0.1583,0.0561,0.0346,0.0616,0.0636,0.0121,0.0122,0.1924,0,0,0.0022,0,0.0747,0.0591
0.33,0.4625,0.3435,0.412,0.083,0.527,0.0014,0.0314,0.076,0.0257,0.4816,0.035,0.2211,0.3774,0.6961,0.4519,0.444,0.6479,0.7088,0,0.0986,0.3043,1.0109,0.6863,0.433,0.524,0.6325,0.6992,0.3182,0.1572,0.1333,0.1616,0.214,0.0436,0.0484,0.4418,0,0,0.0077,0,0.1619,0.1969
0.42,0.7608,0.628,0.8091,0.1674,0.8521,0.0487,0.0759,0.1504,0.0692,0.94,0.0874,0.4363,0.9843,1.0231,0.982,0.771,0.9928,1.1084,0.0429,0.205,0.8897,2.3804,1.0343,0.7182,0.9279,1.0324,1.9672,0.5242,0.2792,0.2685,0.2964,0.5131,0.1146,0.1881,1.0978,0,0,0.0193,0,0.2734,0.455
0.5,1.1493,1.0026,1.3313,0.3036,1.2709,0.1329,0.1455,0.2475,0.158,2.108,0.1845,0.7273,1.8972,1.4147,2.0431,1.2046,1.4229,1.6134,0.2257,0.585,2.1024,4.414,1.4616,1.0898,1.6974,1.5572,3.7588,1.6905,0.3476,0.5654,0.4814,0.9571,0.2573,0.5834,2.5287,0,0,0.041,0,0.4256,0.8042
0.58,1.8324,2.0315,2.7703,0.3649,2.2877,0.3946,0.2354,0.3693,0.3738,4.0245,0.3441,1.1029,2.9986,1.7831,3.2067,1.7247,1.8538,2.1537,1.3011,2.1508,3.7313,7.0178,2.2639,1.5173,2.4117,2.2254,5.5337,4.1039,0.4101,1.4038,0.7161,1.5371,0.5025,1.3506,4.8788,0,0,0.0769,0,0.6058,2.6674
0.67,2.9756,3.6028,5.0783,1.2523,3.6068,1.6091,0.3469,0.5102,0.7985,6.3926,1.2999,1.5481,4.1937,2.1614,4.4203,2.2872,2.2918,2.7056,3.0008,5.0013,6.0321,10.0098,3.2801,1.9705,3.0622,3.6094,7.1437,7.5558,0.787,2.734,0.9866,2.2628,0.8635,2.5415,8.2082,0,0,0.1312,0,0.8013,5.1012
0.75,4.3378,5.6212,8.0344,3.3927,5.1397,3.652,0.4791,0.6634,1.5063,8.8103,2.6678,2.0475,5.4722,2.5216,5.5789,3.0759,2.72,3.2755,5.2064,8.8758,9.2865,13.7179,4.2898,2.4547,3.5437,5.1973,8.5705,11.5453,2.2303,4.6748,1.2891,3.8905,1.4522,4.156,13.362,0.7017,0,0.2045,0,1.124,7.8309
0.83,5.5895,7.7979,11.227,7.3596,6.4902,6.8393,0.6216,0.8194,2.4896,10.7882,4.1001,2.5736,6.5922,2.7736,6.3555,4.2396,3.0373,4.0328,7.8008,13.4793,13.2501,17.8782,4.9168,3.0555,3.6052,6.5395,9.3228,15.3807,4.7615,7.2694,1.5991,6.4089,3.1024,6.1452,18.6499,3.6422,0,0.3672,0,1.4868,10.5006
0.92,6.5635,9.7545,14.0748,13.8645,7.5093,11.4736,0.7662,0.9666,3.6297,12.16,5.4784,3.0887,7.5257,2.9899,6.9895,5.1499,3.2906,4.8963,10.6734,18.4047,17.6996,22.3299,5.3448,3.9222,3.6062,7.5051,9.6485,17.7133,8.6378,10.7243,1.8922,9.4384,5.8206,8.4179,23.7652,9.3206,0.9796,0.5781,0,1.7393,12.9011
1,7.3839,11.7084,16.3391,21.387,8.3646,17.8807,0.9068,1.4125,4.8222,13.2487,6.757,3.583,8.4037,3.183,7.5432,5.8545,3.5116,5.7151,13.6709,23.4103,22.6311,27.3546,5.6628,4.8,3.5962,8.2683,9.8798,19.2016,12.622,15.3898,2.1734,12.6914,9.8105,10,29.4534,17.9527,3.2952,0.871,0.6656,1.9332,14.8925
1.08,7.9034,13.101,17.996,28.4823,8.8762,25.4274,1.0341,1.8025,5.9729,13.9068,7.8372,4.5469,9.1176,3.297,7.8157,6.2973,3.6434,6.3271,16.604,28.3049,27.6195,32.6552,5.6888,5.5813,3.4045,8.6502,9.7488,19.8653,16.3084,20.3842,2.4339,15.7975,15.2875,10,35.0517,28.0721,8.5265,1.4196,2.6927,2.0437,16.3505
1.17,8.1842,13.9474,19.0274,34.5066,9.1414,33.1636,1.1467,2.0631,7.0137,14.2064,8.6935,5.477,9.8126,3.4067,8.0791,6.5025,3.7477,6.7933,19.2856,32.937,32.486,38.0373,5.7065,6.2394,3.3179,8.8025,9.5489,20.0915,19.419,25.3587,2.834,18.5955,20.6191,10,40.2663,39.1904,15.6517,2.4637,5.8682,2.096,17.406
1.25,8.4418,14.5321,19.6458,39.3903,9.4028,40.3996,1.2469,2.231,7.9257,14.4945,9.3543,6.3465,10.6039,3.5417,8.3474,6.6521,3.891,7.2439,21.6998,37.2924,37.3224,43.683,5.7518,6.8734,3.2865,8.9612,9.4889,20.2033,22.0636,30.3229,3.268,21.0007,25.478,10,45.6172,50.9184,24.4514,4.2034,10.2309,2.1456,18.165
1.33,8.3664,14.6993,19.7961,42.9072,9.2708,46.5934,1.3271,2.3112,8.6917,14.3465,9.7478,7.0918,11.1947,3.4912,8.1769,6.5889,3.8223,7.3651,23.8012,41.2111,41.5813,48.8903,5.3886,7.2896,2.9195,8.7139,8.9214,19.6016,24.0575,34.8417,3.6139,22.7874,29.5985,10,50.3147,62.9981,34.7078,6.8279,15.6855,2.1145,18.5074
1.42,7.9528,14.2686,19.2842,44.775,8.7745,51.1988,1.3846,2.29,9.2868,13.6527,9.8976,7.6098,11.5473,3.4319,7.9083,6.2471,3.7213,7.2087,25.3962,44.4003,45.0405,53.1844,4.9752,7.4143,2.6132,8.1547,8.1167,18.4726,25.1462,38.3367,3.8126,23.9035,32.8222,10,53.8214,74.7114,45.9987,10.5006,22.052,2.0033,18.4565
1.5,7.8168,13.8859,18.657,45.6121,8.6402,54.2431,1.4279,2.2387,9.7247,13.3252,9.9626,7.9948,12.0973,3.5127,8.1165,6.0539,3.7428,7.3032,26.5628,47.0098,48.393,57.5169,5.0382,7.6222,2.7484,8.0111,8.0164,17.9581,25.8207,41.352,3.9721,24.574,35.2209,10,57.5715,85.6619,57.8621,15.3398,29.0852,1.9689,18.2464
1.58,8.0777,14.0804,18.6409,46.3305,8.9623,56.3578,1.4638,2.2533,10,13.6686,10.0094,8.4444,12.9046,3.7413,8.5189,6.1891,3.8797,7.6852,27.5393,49.5456,51.8467,62.3645,5.3123,8.0629,2.9952,8.3011,8.4398,18.2321,26.6139,44.6058,4.1954,25.074,37.0172,10,62.3102,96.4137,70.087,21.3655,36.5832,2.0333,18.095
1.67,8.0799,14.2497,18.8142,46.906,8.9439,57.9659,1.4934,2.2878,10,13.7119,9.9841,8.8842,13.4492,3.6583,8.3823,6.2245,3.8059,7.7518,28.413,52.0114,54.6449,66.5155,5.0897,8.3375,2.7609,8.2176,8.2281,18.0588,27.2517,47.4993,4.3805,25.5162,38.302,10,66.2727,107.1892,82.5367,28.5167,44.4741,2.029,18.0522
