Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42,0.0011,0.0007,0.0006,0.0005,0.0015,0,0,0.0001,0.0002,0.0017,0,0.0003,0.0011,0.0026,0.0042,0.0003,0.0013,0.0021,0.0002,0.0002,0.0005,0.0014,0.0026,0.0012,0.0013,0.0012,0.0019,0.001,0.0008,0.0013,0.0002,0.0003,0.0001,0.0014,0.0019,0.0002,0.0001,0,0,0.0001,0.0005
0.5,0.0073,0.006,0.0051,0.0039,0.0097,0.0004,0.0001,0.0006,0.0017,0.0126,0.0002,0.0023,0.0069,0.0096,0.0161,0.0025,0.0054,0.0119,0.0018,0.0019,0.0038,0.0106,0.0101,0.0088,0.005,0.0069,0.0096,0.0034,0.0057,0.0111,0.0014,0.0028,0.0007,0.0114,0.015,0.0017,0.0006,0.0004,0.0002,0.0008,0.0043
0.58,0.0216,0.0212,0.0201,0.012,0.0286,0.0017,0.0003,0.0022,0.0072,0.0385,0.0009,0.0091,0.0202,0.0297,0.0476,0.008,0.0157,0.0343,0.0076,0.0082,0.0115,0.0328,0.0299,0.0265,0.0152,0.0201,0.0276,0.0114,0.0175,0.037,0.0048,0.0117,0.0029,0.0444,0.0473,0.0069,0.0026,0.0015,0.0008,0.0023,0.0179
0.67,0.1385,0.1171,0.1084,0.0726,0.1874,0.0101,0.002,0.012,0.0426,0.2319,0.0053,0.0496,0.1355,0.2051,0.3321,0.0467,0.1147,0.2356,0.0446,0.0459,0.0705,0.1967,0.2142,0.1643,0.1076,0.1377,0.1959,0.0752,0.1068,0.208,0.0271,0.0685,0.0171,0.2387,0.2739,0.0372,0.0154,0.0089,0.0048,0.0147,0.1039
0.75,0.4191,0.4164,0.3837,0.2394,0.5463,0.0363,0.0072,0.0426,0.152,0.745,0.0197,0.1772,0.3874,0.4481,0.7174,0.1613,0.2758,0.6339,0.1627,0.1589,0.2291,0.6375,0.4919,0.5149,0.2449,0.3889,0.5153,0.162,0.3458,0.722,0.0963,0.2421,0.0633,0.8396,0.916,0.1321,0.057,0.033,0.018,0.0456,0.3597
0.83,0.7586,0.8668,0.8845,0.4573,0.9669,0.091,0.0182,0.0996,0.3755,1.3738,0.0517,0.4059,0.6857,0.6852,1.0635,0.3198,0.4548,1.0768,0.4071,0.389,0.4337,1.1865,0.7785,0.9412,0.39,0.693,0.8825,0.2494,0.6492,1.4317,0.1983,0.607,0.1647,1.8798,1.7304,0.3188,0.1472,0.0863,0.0473,0.0861,0.8697
0.92,1.0739,1.3437,1.4486,0.6778,1.3409,0.1804,0.0366,0.1651,0.7315,1.956,0.1078,0.6684,0.9549,0.8482,1.2691,0.4878,0.6037,1.4419,0.8012,0.6835,0.6393,1.7043,0.9918,1.3392,0.5028,0.9769,1.2012,0.3135,0.9464,2.1386,0.3109,1.1709,0.3374,2.9917,2.497,0.5451,0.2973,0.1793,0.099,0.1287,1.611
1,1.3464,1.7874,2.0027,0.8809,1.6538,0.2863,0.0593,0.2304,1.1414,2.4398,0.1933,0.9346,1.1873,0.9757,1.412,0.6483,0.735,1.7362,1.3322,0.9722,0.8283,2.1428,1.1654,1.6788,0.599,1.2342,1.4783,0.3669,1.2114,2.7549,0.4227,1.802,0.5905,4.0193,3.1321,0.7829,0.5163,0.3192,0.1793,0.1712,2.3444
1.08,1.6146,2.2225,2.5427,1.0872,1.957,0.398,0.0844,0.2946,1.5454,2.9006,0.3129,1.2047,1.4166,1.1211,1.5765,0.8146,0.8729,2.0197,1.8853,1.2381,1.0208,2.5644,1.3492,2.0099,0.7045,1.4959,1.7567,0.4316,1.4755,3.3405,0.5407,2.4587,0.9356,4.9708,3.7284,1.027,0.7923,0.5132,0.2954,0.2173,3.0005
1.17,2.1843,2.9323,3.3503,1.4684,2.6505,0.5392,0.1172,0.3894,2.0353,3.8392,0.4905,1.6118,1.9382,1.5955,2.2445,1.1016,1.241,2.7669,2.5423,1.5938,1.3829,3.4007,1.9134,2.6929,1.004,2.0737,2.4484,0.6154,1.9834,4.3687,0.7349,3.3107,1.3944,6.4346,4.8801,1.3811,1.131,0.7967,0.4717,0.3048,3.807
1.25,2.9142,3.9899,4.5156,2.0043,3.4972,0.7234,0.1609,0.5254,2.6511,5.1333,0.7239,2.2063,2.5603,1.9678,2.74,1.5219,1.5892,3.5814,3.33,2.0736,1.8851,4.563,2.397,3.606,1.2631,2.7572,3.1877,0.7618,2.685,5.8929,1.0243,4.4484,1.9491,8.562,6.5437,1.8872,1.5427,1.1574,0.7244,0.4218,4.8458
1.33,3.4839,5.0195,5.8409,2.4728,4.1242,0.9491,0.2163,0.6834,3.3748,6.1345,1.0012,2.8859,3.0333,2.1408,2.9329,1.916,1.8266,4.1338,4.2372,2.6536,2.3192,5.4852,2.6717,4.3178,1.4154,3.3049,3.7275,0.8303,3.2703,7.2337,1.3159,5.8601,2.5835,10.8515,7.8697,2.5068,2.021,1.5794,1.0625,0.5317,6.0552
