Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0001,0.0001,0.0001,0,0.0001,0,0,0,0,0.0002,0,0,0.0001,0.0004,0.0005,0,0.0001,0.0002,0,0,0,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0,0,0,0.0001,0.0002,0,0,0,0,0,0
0.17,0.0412,0.0278,0.0233,0.0199,0.0575,0.0019,0.0004,0.0025,0.0079,0.0647,0.001,0.0108,0.0423,0.0902,0.1443,0.0121,0.0461,0.079,0.0083,0.009,0.0196,0.0544,0.0895,0.0473,0.0459,0.0441,0.0692,0.034,0.0298,0.0519,0.0067,0.0128,0.0032,0.0522,0.0726,0.0077,0.0028,0.0016,0.0009,0.0043,0.0196
0.25,0.2329,0.2028,0.1722,0.1274,0.3085,0.014,0.0027,0.0189,0.0588,0.4049,0.0073,0.08,0.2195,0.2831,0.4604,0.0832,0.166,0.3694,0.0614,0.066,0.123,0.3443,0.3036,0.2831,0.151,0.2202,0.3005,0.1023,0.1864,0.367,0.048,0.0954,0.0236,0.3839,0.4861,0.0572,0.0213,0.0123,0.0067,0.0248,0.1443
0.33,0.5148,0.5526,0.5409,0.3015,0.6645,0.0482,0.0095,0.0603,0.2002,0.9272,0.0255,0.248,0.4703,0.5131,0.8119,0.207,0.3236,0.7568,0.21,0.2227,0.2871,0.7965,0.5692,0.6362,0.2841,0.4723,0.6151,0.1865,0.4323,0.9351,0.126,0.3289,0.0817,1.1705,1.1566,0.1891,0.0735,0.0426,0.0232,0.0567,0.4833
0.42,0.9115,1.0527,1.0941,0.552,1.1595,0.1218,0.0244,0.1237,0.4984,1.6414,0.0655,0.5023,0.8256,0.8273,1.269,0.3875,0.5532,1.2904,0.5261,0.5005,0.5235,1.4202,0.9408,1.1277,0.4742,0.8392,1.067,0.3038,0.781,1.722,0.2417,0.8106,0.2084,2.3049,2.0665,0.4004,0.1872,0.1094,0.06,0.1051,1.1542
0.5,1.3743,1.6967,1.8163,0.8668,1.7153,0.2328,0.0475,0.2071,0.9428,2.4822,0.1386,0.8428,1.2265,1.1013,1.6355,0.6232,0.7866,1.8487,1.0608,0.853,0.8186,2.1646,1.2871,1.7079,0.6557,1.2616,1.5528,0.4098,1.2084,2.6974,0.397,1.4928,0.4353,3.7331,3.1543,0.6866,0.39,0.2305,0.1275,0.1669,2.026
0.58,1.8025,2.3727,2.6364,1.182,2.2102,0.3705,0.0773,0.3031,1.4644,3.2476,0.2548,1.2379,1.5916,1.3006,1.8724,0.8704,0.9898,2.3179,1.7265,1.2529,1.1124,2.8551,1.5591,2.2432,0.8038,1.6623,1.9863,0.4904,1.6222,3.6526,0.5676,2.3349,0.7876,5.2691,4.1564,1.0327,0.6893,0.4215,0.2357,0.2325,2.9802
0.67,2.0796,2.9242,3.3576,1.4236,2.5,0.5202,0.1113,0.3895,1.9945,3.7397,0.4178,1.6009,1.8128,1.3411,1.8676,1.076,1.0888,2.5425,2.42,1.612,1.335,3.3162,1.6473,2.5937,0.8613,1.9244,2.2244,0.5148,1.9205,4.3557,0.7193,3.2301,1.236,6.5119,4.8222,1.3668,1.03,0.6859,0.3891,0.2869,3.8522
0.75,2.248,3.3087,3.9159,1.591,2.663,0.6622,0.1458,0.4582,2.4561,4.0028,0.6175,1.899,1.9496,1.366,1.8543,1.229,1.1604,2.6587,3.0766,1.8843,1.4891,3.5763,1.7028,2.7974,0.9023,2.1074,2.3808,0.5328,2.1131,4.7792,0.8405,4.054,1.7158,7.3661,5.1721,1.6576,1.3864,0.9958,0.5922,0.3318,4.4957
0.83,2.3768,3.606,4.3347,1.7302,2.7807,0.7857,0.1786,0.5106,2.8125,4.1932,0.8333,2.143,2.052,1.3695,1.8275,1.3612,1.2099,2.7336,3.6162,2.0646,1.6178,3.7694,1.7301,2.9521,0.9259,2.253,2.4942,0.5396,2.2674,5.0861,0.9485,4.7577,2.2006,7.9338,5.4188,1.8998,1.731,1.3233,0.8485,0.3732,4.9025
0.92,2.3859,3.7686,4.6114,1.7942,2.7513,0.8784,0.2064,0.5466,3.0285,4.1884,1.0507,2.3231,2.0434,1.279,1.6717,1.4409,1.1812,2.6499,3.9828,2.16,1.6743,3.789,1.6407,2.964,0.8877,2.2769,2.4595,0.5106,2.318,5.1863,1.0249,5.2831,2.6342,8.2221,5.4288,2.0905,2.0173,1.6442,1.1506,0.3992,5.0548
