Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.002,0.0014,0.0011,0.001,0.0028,0.0001,0,0.0001,0.0004,0.0032,0,0.0005,0.0021,0.0078,0.0106,0.0006,0.0029,0.004,0.0004,0.0004,0.001,0.0027,0.0061,0.0023,0.0037,0.0022,0.0035,0.0039,0.0015,0.0025,0.0003,0.0006,0.0002,0.0025,0.0036,0.0004,0.0001,0.0001,0,0.0002,0.001
0.17,0.2669,0.1813,0.1522,0.1295,0.3713,0.0123,0.0024,0.0167,0.0519,0.4189,0.0064,0.0705,0.2736,0.5214,0.8262,0.0788,0.2757,0.4987,0.0542,0.0585,0.1278,0.3526,0.5259,0.3063,0.27,0.284,0.4307,0.1975,0.1936,0.3372,0.0438,0.0839,0.0207,0.3408,0.4704,0.0504,0.0187,0.0108,0.0058,0.0284,0.1281
0.25,1.3963,1.2578,1.0861,0.7774,1.8327,0.0892,0.0177,0.1195,0.3718,2.4109,0.0471,0.5081,1.3138,1.5669,2.4605,0.513,0.9812,2.1629,0.3897,0.4143,0.7496,2.06,1.7322,1.6928,0.8697,1.3348,1.792,0.5709,1.1278,2.2308,0.2996,0.6096,0.1513,2.3954,2.9025,0.365,0.1362,0.0789,0.043,0.1539,0.8998
0.33,2.4463,2.8891,2.8963,1.5255,3.0604,0.2701,0.0544,0.3252,1.0969,4.4458,0.1455,1.3469,2.1765,1.9199,2.8611,1.0823,1.3756,3.2928,1.1579,1.1975,1.4436,3.8638,2.2532,3.0518,1.1437,2.2229,2.738,0.7112,2.1415,4.7209,0.6758,1.8422,0.4613,6.108,5.6346,1.0416,0.4141,0.2427,0.1334,0.2906,2.567
0.42,3.1675,4.1958,4.6793,2.0818,3.8775,0.5779,0.1191,0.5368,2.2788,5.707,0.3229,2.1886,2.7953,2.3078,3.272,1.5336,1.7512,4.0561,2.437,2.1769,1.9589,5.0208,2.7498,3.9409,1.4309,2.9267,3.4927,0.8865,2.8548,6.4517,1,3.8107,1.0054,9.398,7.3165,1.8135,0.8991,0.5354,0.2978,0.4104,4.976
0.5,4.6631,6.071,6.8087,3.0903,5.6872,1.0075,0.2141,0.7877,3.8736,8.1619,0.6422,3.2573,4.1614,3.4745,4.882,2.2935,2.7011,5.9833,4.4773,3.2179,2.9167,7.2146,4.1714,5.7334,2.1885,4.4483,5.2954,1.3389,4.195,9.1577,1.5127,6.3497,1.9571,13.2489,10.329,2.7495,1.7421,1.0572,0.5968,0.6422,7.6754
0.58,6.2915,8.6422,9.6937,4.3609,7.5123,1.4883,0.3278,1.1258,5.505,11.0738,1.1468,4.7463,5.5094,4.196,5.7337,3.3182,3.416,7.6299,6.7825,4.3911,4.1014,9.8598,5.1022,7.7897,2.7176,5.9618,6.841,1.6576,5.8259,12.7524,2.2323,9.2415,3.4052,18.398,14.1287,4.0267,2.932,1.8716,1.0762,0.9246,10.213
0.67,9.1654,12.4424,14.2616,6.3559,10.9675,2.2116,0.5036,1.6661,7.8475,15.7423,1.9768,7.0885,8.1397,6.269,8.6379,4.866,5.2132,11.2939,9.6973,6.3258,5.9928,14.0514,7.7196,11.2146,4.0997,8.9408,10.3054,2.4341,8.4304,18.0377,3.3177,13.8124,5.5339,26.4521,19.8747,6.1091,4.5103,3.1877,1.8755,1.4122,14.2238
0.75,9.734,15.1656,17.7403,7.3812,11.1568,2.971,0.7038,2.0885,10.0788,17.2365,2.9632,9.0394,8.2513,4.7898,6.2475,5.9286,4.5889,10.5731,12.4865,7.7782,6.8905,15.5835,6.2587,12.1671,3.3831,9.1895,9.763,1.9048,9.5273,21.1523,4.1941,18.4258,7.6485,31.879,22.3798,7.9252,6.0662,4.6699,2.9243,1.6555,17.496
0.83,8.3128,14.4717,18.6204,6.6967,9.3078,3.5205,0.8744,2.2311,11.3901,14.4858,3.9057,9.6707,7.0053,3.8779,4.85,5.6256,3.903,8.6006,14.5768,8.414,6.2206,13.2758,5.1108,10.3301,2.8335,8.0579,8.2723,1.5974,8.3934,18.8983,4.1907,21.6061,9.4969,31.7915,18.9706,8.9413,7.4738,6.0222,4.1546,1.6025,18.6832
0.92,8.3099,13.9926,18.0289,6.6837,9.3506,3.9616,1.0308,2.181,12.2881,14.0759,4.8757,9.6592,7.1174,4.2936,5.515,5.6571,4.1869,8.8484,16.0273,8.2136,6.2315,12.9195,5.5687,10.1988,3.0763,8.3018,8.6292,1.7455,8.3121,17.9997,4.2814,23.7817,11.3531,29.7244,18.1339,9.1289,8.7734,7.3987,5.6056,1.6938,19.0182
1,7.9377,13.8591,17.7127,6.6094,8.7864,4.0071,1.1013,2.1492,11.8681,13.5855,5.8088,9.7337,6.676,3.6036,4.5426,5.7072,3.7137,8.0542,16.4797,7.6586,6.1456,12.5186,4.7789,9.823,2.6594,7.8411,7.88,1.4806,8.1247,17.6283,4.3977,23.7278,12.7671,28.6302,17.6331,9.2512,9.6354,8.6654,7.0408,1.713,17.2141
1.08,7.1169,12.9095,17.1072,6.0697,7.8181,3.9464,1.1404,2.0908,11.1298,12.0573,6.5697,9.5494,5.9896,3.1618,3.9606,5.3516,3.3448,7.1295,15.4868,7.3025,5.6361,11.168,4.2362,8.7692,2.3674,7.1386,7.0879,1.2987,7.3614,15.9719,4.2344,23.5081,13.6252,27.0083,15.6685,9.2792,9.908,9.6022,8.3388,1.6417,15.8695
1.17,5.6027,11.0145,14.9396,5.075,5.9763,3.7727,1.1443,1.8429,10.1969,9.5374,7.0185,8.5648,4.6062,2.0075,2.3589,4.6322,2.3962,5.1716,14.1201,6.387,4.6907,8.9256,2.8244,6.951,1.6159,5.608,5.2711,0.8519,6.0177,13.1676,3.7867,22.3311,13.3822,22.8007,12.545,8.5189,9.397,10.0381,9.423,1.432,14.0834
1.25,4.0655,8.573,12.2187,3.885,4.2372,3.3765,1.0835,1.5262,8.7109,6.7666,6.9965,7.2083,3.3298,1.3506,1.4941,3.6784,1.7386,3.5721,12.5123,5.1943,3.5826,6.4155,1.9459,5.0065,1.1442,4.1946,3.8114,0.5938,4.4839,9.7358,3.132,19.7671,12.4196,17.8267,8.9174,7.4063,8.7074,9.7294,10.2299,1.1798,11.3369
1.33,3.0595,6.6257,9.5599,3.0401,3.1316,2.9038,0.989,1.2065,7.0964,4.9831,6.6907,5.8563,2.4984,0.9592,1.0154,2.9541,1.3083,2.5878,10.4186,3.9732,2.8034,4.7694,1.4069,3.7458,0.8448,3.2336,2.8603,0.4332,3.4375,7.2718,2.5887,16.8344,11.3484,13.3269,6.5336,6.1525,7.8243,9.1299,10.649,0.9856,8.7047
1.42,2.3702,5.2455,7.6408,2.4316,2.3912,2.4062,0.8745,0.9712,5.5307,3.7941,6.3032,4.8343,1.9309,0.7099,0.7267,2.4147,1.0135,1.9449,8.4025,3.0135,2.2423,3.6588,1.0558,2.8883,0.6446,2.5546,2.2109,0.3273,2.7034,5.5996,2.1688,13.8917,10.0411,10.2694,4.9546,5.1573,6.7356,8.442,10.6954,0.8333,6.3462
