Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0012,0.0005,0.0006,0.0001,0.0015,0,0,0.0001,0.0037,0.0011,0,0.0003,0.0008,0.0053,0.0032,0.0008,0.0035,0.0026,0,0,0.0006,0.0008,0.0043,0.001,0.0035,0.0019,0.0027,0.002,0,0,0.0003,0.0003,0,0.0019,0.0008,0,0,0,0,0.0004,0.0002
0.25,0.0113,0.0059,0.0061,0.0015,0.0137,0,0.0004,0.0011,0.0034,0.011,0.0005,0.0033,0.0072,0.0288,0.0186,0.0087,0.0219,0.0208,0,0,0.0057,0.0078,0.0254,0.0102,0.0197,0.0164,0.0203,0.0103,0.002,0.001,0.0028,0.0028,0.0005,0.002,0.0097,0,0,0.0001,0,0.0037,0.0027
0.33,0.037,0.0238,0.0268,0.0056,0.0438,0,0.0019,0.0049,0.004,0.0381,0.0021,0.0142,0.0226,0.0734,0.0491,0.0317,0.0597,0.0629,0,0.0047,0.0195,0.0275,0.0677,0.0343,0.0513,0.0511,0.0602,0.0287,0.01,0.0075,0.0109,0.013,0.0025,0.0039,0.0345,0,0,0.0005,0,0.012,0.0128
0.42,0.0756,0.0553,0.067,0.0137,0.0877,0.001,0.0053,0.0123,0.0068,0.0802,0.006,0.0352,0.0452,0.1237,0.0857,0.0687,0.1062,0.1207,0,0.0194,0.041,0.0587,0.1186,0.0712,0.0882,0.1011,0.1149,0.0563,0.025,0.0219,0.0249,0.0373,0.0078,0.0096,0.074,0,0,0.0013,0,0.0242,0.0369
0.5,0.1187,0.0956,0.1221,0.0262,0.1359,0.0081,0.0111,0.0225,0.0137,0.1284,0.0134,0.064,0.0707,0.1717,0.1232,0.112,0.1526,0.1812,0.0102,0.0433,0.0666,0.0953,0.1693,0.113,0.1242,0.1558,0.1731,0.0934,0.0446,0.0424,0.0425,0.0776,0.0187,0.0203,0.12,0.0017,0,0.003,0,0.0378,0.076
0.58,0.1647,0.1408,0.1856,0.0443,0.1868,0.0199,0.0187,0.0341,0.026,0.1801,0.0255,0.0975,0.0991,0.2187,0.162,0.1582,0.1994,0.2434,0.0386,0.0736,0.0958,0.1354,0.2202,0.158,0.1601,0.2142,0.2342,0.1406,0.0678,0.0672,0.0623,0.1312,0.0381,0.0367,0.1697,0.0082,0,0.0058,0,0.0523,0.1257
0.67,0.2287,0.1996,0.2665,0.0702,0.2582,0.0354,0.0284,0.0487,0.0448,0.2495,0.0448,0.141,0.1398,0.3027,0.2241,0.2204,0.2779,0.3338,0.0745,0.1106,0.1368,0.249,0.3056,0.2195,0.2235,0.2989,0.3259,0.2106,0.0975,0.0975,0.0889,0.2005,0.07,0.0591,0.2358,0.0104,0.002,0.01,0,0.0734,0.1863
0.75,0.3345,0.2913,0.3875,0.1098,0.376,0.0552,0.042,0.0706,0.0717,0.3624,0.0756,0.207,0.2063,0.4331,0.3191,0.3245,0.4059,0.4832,0.1174,0.1623,0.2044,0.6294,0.4408,0.3206,0.324,0.4406,0.4768,0.31,0.1458,0.1432,0.132,0.298,0.118,0.0917,0.3423,0,0.0082,0.0165,0,0.1101,0.2669
0.83,0.4815,0.4277,0.571,0.1664,0.5373,0.085,0.0618,0.104,0.1097,0.521,0.1209,0.3079,0.4644,0.5949,0.4391,0.4776,0.5717,0.6823,0.1788,0.2255,0.428,1.2333,0.6127,0.4619,0.4511,0.6354,0.6791,0.4454,0.217,0.2128,0.1966,0.4404,0.1858,0.163,0.4911,0,0.0156,0.0262,0,0.1627,0.3801
0.92,0.6781,0.6155,0.8297,0.2465,0.7518,0.1303,0.0917,0.1513,0.1635,0.7858,0.1854,0.4516,0.8796,0.8122,0.7437,0.6873,0.7959,0.945,0.2687,0.3072,0.8506,2.1366,0.8432,0.6507,0.6233,0.8986,1.4187,0.6099,0.3163,0.3082,0.2872,0.6514,0.2798,0.318,0.9861,0,0.0217,0.0406,0,0.2357,0.5423
1,0.9383,0.8688,1.1801,0.3595,1.033,0.1969,0.1352,0.2153,0.2426,1.4782,0.2759,0.6489,1.477,1.0745,1.3283,0.9718,1.078,1.2835,0.4668,0.6351,1.6454,3.4605,1.1287,0.9012,1.03,1.2468,2.5481,1.3228,0.3868,0.4678,0.4122,0.9498,0.4126,0.6394,1.8851,0,0,0.064,0,0.3356,0.7621
1.08,1.2455,1.3455,1.8783,0.4707,1.4184,0.3998,0.1936,0.2976,0.3956,2.5222,0.5061,0.906,2.2184,1.3491,2.1702,1.3217,1.386,1.6666,1.2375,1.6078,2.73,5.1887,1.4374,1.199,1.5345,1.6551,3.7733,2.7581,0.4499,1.0056,0.5721,1.3467,0.5985,1.1947,3.307,0,0,0.0929,0,0.4571,1.7792
1.17,1.7326,2.207,3.153,0.8601,2.1228,1.153,0.265,0.3898,0.6642,3.8439,1.1707,1.2007,2.9501,1.5488,2.8336,1.6823,1.6323,2.0141,2.3449,3.4568,4.1324,7.0927,1.8221,1.497,1.8361,2.0464,4.6775,4.5696,0.5672,1.7778,0.7492,1.8324,0.8456,2.0138,5.182,0,0,0.1312,0,0.5787,3.2948
1.25,2.2849,3.1297,4.5755,1.7739,2.7278,2.2254,0.3425,0.479,1.0642,4.9767,1.9126,1.4954,3.5315,1.6741,3.2729,1.9859,1.7933,2.2751,3.7024,5.7526,5.7952,8.9327,2.1637,1.7471,1.9173,2.6609,5.0808,6.2959,1.0208,2.6753,0.9169,2.3651,1.1504,3.0589,7.1765,0.2631,0,0.1786,0,0.6776,4.8531
